# Bulge spectrum, area normalized to unity (12/Nov/2013, CEM).
#  Lambda (AA)   f(lambda)
 3623.7      0.0000791864
 3623.8      0.0000793393
 3623.9      0.0000794888
 3624.0      0.0000796355
 3624.1      0.0000797789
 3624.2      0.0000799185
 3624.3      0.0000800548
 3624.4      0.0000801870
 3624.5      0.0000803156
 3624.6      0.0000804402
 3624.7      0.0000805603
 3624.8      0.0000806763
 3624.9      0.0000807875
 3625.0      0.0000808943
 3625.1      0.0000809901
 3625.2      0.0000810819
 3625.3      0.0000811701
 3625.4      0.0000812544
 3625.5      0.0000813353
 3625.6      0.0000814125
 3625.7      0.0000814860
 3625.8      0.0000815563
 3625.9      0.0000816229
 3626.0      0.0000816863
 3626.1      0.0000817464
 3626.2      0.0000818031
 3626.3      0.0000818567
 3626.4      0.0000819070
 3626.5      0.0000819544
 3626.6      0.0000819988
 3626.7      0.0000820401
 3626.8      0.0000820785
 3626.9      0.0000821141
 3627.0      0.0000821469
 3627.1      0.0000821769
 3627.2      0.0000822042
 3627.3      0.0000822289
 3627.4      0.0000822510
 3627.5      0.0000822707
 3627.6      0.0000822879
 3627.7      0.0000823026
 3627.8      0.0000823150
 3627.9      0.0000823251
 3628.0      0.0000823330
 3628.1      0.0000823387
 3628.2      0.0000823423
 3628.3      0.0000823439
 3628.4      0.0000823434
 3628.5      0.0000823410
 3628.6      0.0000823367
 3628.7      0.0000823305
 3628.8      0.0000823226
 3628.9      0.0000823130
 3629.0      0.0000823017
 3629.1      0.0000822888
 3629.2      0.0000822743
 3629.3      0.0000822584
 3629.4      0.0000822410
 3629.5      0.0000822223
 3629.6      0.0000822022
 3629.7      0.0000821809
 3629.8      0.0000821583
 3629.9      0.0000821347
 3630.0      0.0000821098
 3630.1      0.0000820876
 3630.2      0.0000820628
 3630.3      0.0000820355
 3630.4      0.0000820058
 3630.5      0.0000819738
 3630.6      0.0000819397
 3630.7      0.0000819035
 3630.8      0.0000818654
 3630.9      0.0000818255
 3631.0      0.0000817838
 3631.1      0.0000817405
 3631.2      0.0000816958
 3631.3      0.0000816496
 3631.4      0.0000816023
 3631.5      0.0000815537
 3631.6      0.0000815040
 3631.7      0.0000814535
 3631.8      0.0000814021
 3631.9      0.0000813500
 3632.0      0.0000812973
 3632.1      0.0000812440
 3632.2      0.0000811905
 3632.3      0.0000811365
 3632.4      0.0000810826
 3632.5      0.0000810284
 3632.6      0.0000809743
 3632.7      0.0000809205
 3632.8      0.0000808668
 3632.9      0.0000808137
 3633.0      0.0000807609
 3633.1      0.0000807087
 3633.2      0.0000806574
 3633.3      0.0000806068
 3633.4      0.0000805572
 3633.5      0.0000805086
 3633.6      0.0000804611
 3633.7      0.0000804151
 3633.8      0.0000803703
 3633.9      0.0000803271
 3634.0      0.0000802854
 3634.1      0.0000802454
 3634.2      0.0000802073
 3634.3      0.0000801711
 3634.4      0.0000801370
 3634.5      0.0000801050
 3634.6      0.0000800753
 3634.7      0.0000800480
 3634.8      0.0000800231
 3634.9      0.0000800009
 3635.0      0.0000799814
 3635.1      0.0000799894
 3635.2      0.0000800003
 3635.3      0.0000800138
 3635.4      0.0000800300
 3635.5      0.0000800486
 3635.6      0.0000800695
 3635.7      0.0000800926
 3635.8      0.0000801179
 3635.9      0.0000801450
 3636.0      0.0000801740
 3636.1      0.0000802048
 3636.2      0.0000802371
 3636.3      0.0000802709
 3636.4      0.0000803060
 3636.5      0.0000803424
 3636.6      0.0000803799
 3636.7      0.0000804183
 3636.8      0.0000804576
 3636.9      0.0000804976
 3637.0      0.0000805382
 3637.1      0.0000805794
 3637.2      0.0000806208
 3637.3      0.0000806625
 3637.4      0.0000807043
 3637.5      0.0000807461
 3637.6      0.0000807878
 3637.7      0.0000808292
 3637.8      0.0000808702
 3637.9      0.0000809107
 3638.0      0.0000809506
 3638.1      0.0000809898
 3638.2      0.0000810280
 3638.3      0.0000810653
 3638.4      0.0000811014
 3638.5      0.0000811363
 3638.6      0.0000811699
 3638.7      0.0000812019
 3638.8      0.0000812324
 3638.9      0.0000812610
 3639.0      0.0000812879
 3639.1      0.0000813127
 3639.2      0.0000813354
 3639.3      0.0000813559
 3639.4      0.0000813741
 3639.5      0.0000813898
 3639.6      0.0000814028
 3639.7      0.0000814132
 3639.8      0.0000814207
 3639.9      0.0000814252
 3640.0      0.0000814266
 3640.1      0.0000813967
 3640.2      0.0000813635
 3640.3      0.0000813271
 3640.4      0.0000812879
 3640.5      0.0000812456
 3640.6      0.0000812007
 3640.7      0.0000811533
 3640.8      0.0000811034
 3640.9      0.0000810513
 3641.0      0.0000809970
 3641.1      0.0000809407
 3641.2      0.0000808827
 3641.3      0.0000808228
 3641.4      0.0000807616
 3641.5      0.0000806988
 3641.6      0.0000806347
 3641.7      0.0000805696
 3641.8      0.0000805035
 3641.9      0.0000804366
 3642.0      0.0000803689
 3642.1      0.0000803007
 3642.2      0.0000802322
 3642.3      0.0000801633
 3642.4      0.0000800945
 3642.5      0.0000800255
 3642.6      0.0000799568
 3642.7      0.0000798885
 3642.8      0.0000798205
 3642.9      0.0000797533
 3643.0      0.0000796867
 3643.1      0.0000796209
 3643.2      0.0000795564
 3643.3      0.0000794930
 3643.4      0.0000794310
 3643.5      0.0000793703
 3643.6      0.0000793113
 3643.7      0.0000792541
 3643.8      0.0000791988
 3643.9      0.0000791456
 3644.0      0.0000790945
 3644.1      0.0000790458
 3644.2      0.0000789996
 3644.3      0.0000789560
 3644.4      0.0000789153
 3644.5      0.0000788774
 3644.6      0.0000788425
 3644.7      0.0000788110
 3644.8      0.0000787827
 3644.9      0.0000787580
 3645.0      0.0000787369
 3645.1      0.0000787279
 3645.2      0.0000787215
 3645.3      0.0000787177
 3645.4      0.0000787164
 3645.5      0.0000787176
 3645.6      0.0000787213
 3645.7      0.0000787275
 3645.8      0.0000787360
 3645.9      0.0000787470
 3646.0      0.0000787603
 3646.1      0.0000787760
 3646.2      0.0000787940
 3646.3      0.0000788143
 3646.4      0.0000788368
 3646.5      0.0000788617
 3646.6      0.0000788887
 3646.7      0.0000789178
 3646.8      0.0000789492
 3646.9      0.0000789826
 3647.0      0.0000790183
 3647.1      0.0000790560
 3647.2      0.0000790956
 3647.3      0.0000791374
 3647.4      0.0000791810
 3647.5      0.0000792268
 3647.6      0.0000792745
 3647.7      0.0000793240
 3647.8      0.0000793755
 3647.9      0.0000794287
 3648.0      0.0000794839
 3648.1      0.0000795409
 3648.2      0.0000795996
 3648.3      0.0000796602
 3648.4      0.0000797223
 3648.5      0.0000797863
 3648.6      0.0000798520
 3648.7      0.0000799191
 3648.8      0.0000799881
 3648.9      0.0000800585
 3649.0      0.0000801306
 3649.1      0.0000802042
 3649.2      0.0000802792
 3649.3      0.0000803559
 3649.4      0.0000804339
 3649.5      0.0000805134
 3649.6      0.0000805944
 3649.7      0.0000806766
 3649.8      0.0000807603
 3649.9      0.0000808452
 3650.0      0.0000809315
 3650.1      0.0000810196
 3650.2      0.0000811098
 3650.3      0.0000812027
 3650.4      0.0000812976
 3650.5      0.0000813949
 3650.6      0.0000814942
 3650.7      0.0000815953
 3650.8      0.0000816984
 3650.9      0.0000818031
 3651.0      0.0000819096
 3651.1      0.0000820177
 3651.2      0.0000821270
 3651.3      0.0000822379
 3651.4      0.0000823497
 3651.5      0.0000824630
 3651.6      0.0000825772
 3651.7      0.0000826922
 3651.8      0.0000828082
 3651.9      0.0000829247
 3652.0      0.0000830421
 3652.1      0.0000831600
 3652.2      0.0000832780
 3652.3      0.0000833966
 3652.4      0.0000835152
 3652.5      0.0000836341
 3652.6      0.0000837531
 3652.7      0.0000838716
 3652.8      0.0000839903
 3652.9      0.0000841083
 3653.0      0.0000842263
 3653.1      0.0000843437
 3653.2      0.0000844603
 3653.3      0.0000845764
 3653.4      0.0000846914
 3653.5      0.0000848058
 3653.6      0.0000849192
 3653.7      0.0000850312
 3653.8      0.0000851422
 3653.9      0.0000852516
 3654.0      0.0000853599
 3654.1      0.0000854666
 3654.2      0.0000855715
 3654.3      0.0000856748
 3654.4      0.0000857761
 3654.5      0.0000858757
 3654.6      0.0000859732
 3654.7      0.0000860684
 3654.8      0.0000861615
 3654.9      0.0000862521
 3655.0      0.0000863404
 3655.1      0.0000864252
 3655.2      0.0000865084
 3655.3      0.0000865903
 3655.4      0.0000866707
 3655.5      0.0000867499
 3655.6      0.0000868276
 3655.7      0.0000869036
 3655.8      0.0000869783
 3655.9      0.0000870514
 3656.0      0.0000871231
 3656.1      0.0000871933
 3656.2      0.0000872618
 3656.3      0.0000873289
 3656.4      0.0000873942
 3656.5      0.0000874581
 3656.6      0.0000875204
 3656.7      0.0000875809
 3656.8      0.0000876399
 3656.9      0.0000876971
 3657.0      0.0000877528
 3657.1      0.0000878068
 3657.2      0.0000878589
 3657.3      0.0000879094
 3657.4      0.0000879581
 3657.5      0.0000880051
 3657.6      0.0000880503
 3657.7      0.0000880937
 3657.8      0.0000881353
 3657.9      0.0000881750
 3658.0      0.0000882130
 3658.1      0.0000882491
 3658.2      0.0000882832
 3658.3      0.0000883156
 3658.4      0.0000883459
 3658.5      0.0000883744
 3658.6      0.0000884010
 3658.7      0.0000884255
 3658.8      0.0000884482
 3658.9      0.0000884688
 3659.0      0.0000884874
 3659.1      0.0000885040
 3659.2      0.0000885185
 3659.3      0.0000885310
 3659.4      0.0000885415
 3659.5      0.0000885498
 3659.6      0.0000885560
 3659.7      0.0000885602
 3659.8      0.0000885621
 3659.9      0.0000885620
 3660.0      0.0000885596
 3660.1      0.0000885595
 3660.2      0.0000885568
 3660.3      0.0000885516
 3660.4      0.0000885440
 3660.5      0.0000885341
 3660.6      0.0000885218
 3660.7      0.0000885073
 3660.8      0.0000884905
 3660.9      0.0000884717
 3661.0      0.0000884508
 3661.1      0.0000884278
 3661.2      0.0000884029
 3661.3      0.0000883761
 3661.4      0.0000883475
 3661.5      0.0000883170
 3661.6      0.0000882847
 3661.7      0.0000882509
 3661.8      0.0000882154
 3661.9      0.0000881784
 3662.0      0.0000881398
 3662.1      0.0000880997
 3662.2      0.0000880584
 3662.3      0.0000880156
 3662.4      0.0000879717
 3662.5      0.0000879264
 3662.6      0.0000878799
 3662.7      0.0000878325
 3662.8      0.0000877839
 3662.9      0.0000877345
 3663.0      0.0000876840
 3663.1      0.0000876326
 3663.2      0.0000875805
 3663.3      0.0000875275
 3663.4      0.0000874740
 3663.5      0.0000874197
 3663.6      0.0000873648
 3663.7      0.0000873095
 3663.8      0.0000872536
 3663.9      0.0000871974
 3664.0      0.0000871407
 3664.1      0.0000870837
 3664.2      0.0000870267
 3664.3      0.0000869693
 3664.4      0.0000869119
 3664.5      0.0000868542
 3664.6      0.0000867966
 3664.7      0.0000867392
 3664.8      0.0000866817
 3664.9      0.0000866245
 3665.0      0.0000865674
 3665.1      0.0000865035
 3665.2      0.0000864385
 3665.3      0.0000863721
 3665.4      0.0000863048
 3665.5      0.0000862364
 3665.6      0.0000861672
 3665.7      0.0000860973
 3665.8      0.0000860267
 3665.9      0.0000859557
 3666.0      0.0000858842
 3666.1      0.0000858123
 3666.2      0.0000857404
 3666.3      0.0000856683
 3666.4      0.0000855964
 3666.5      0.0000855244
 3666.6      0.0000854527
 3666.7      0.0000853815
 3666.8      0.0000853106
 3666.9      0.0000852405
 3667.0      0.0000851709
 3667.1      0.0000851020
 3667.2      0.0000850343
 3667.3      0.0000849674
 3667.4      0.0000849018
 3667.5      0.0000848372
 3667.6      0.0000847741
 3667.7      0.0000847125
 3667.8      0.0000846523
 3667.9      0.0000845940
 3668.0      0.0000845373
 3668.1      0.0000844825
 3668.2      0.0000844298
 3668.3      0.0000843791
 3668.4      0.0000843308
 3668.5      0.0000842847
 3668.6      0.0000842410
 3668.7      0.0000842000
 3668.8      0.0000841616
 3668.9      0.0000841260
 3669.0      0.0000840932
 3669.1      0.0000840634
 3669.2      0.0000840368
 3669.3      0.0000840134
 3669.4      0.0000839933
 3669.5      0.0000839766
 3669.6      0.0000839634
 3669.7      0.0000839540
 3669.8      0.0000839482
 3669.9      0.0000839464
 3670.0      0.0000839485
 3670.1      0.0000839702
 3670.2      0.0000839959
 3670.3      0.0000840258
 3670.4      0.0000840596
 3670.5      0.0000840972
 3670.6      0.0000841384
 3670.7      0.0000841831
 3670.8      0.0000842313
 3670.9      0.0000842826
 3671.0      0.0000843372
 3671.1      0.0000843947
 3671.2      0.0000844550
 3671.3      0.0000845182
 3671.4      0.0000845838
 3671.5      0.0000846520
 3671.6      0.0000847226
 3671.7      0.0000847952
 3671.8      0.0000848700
 3671.9      0.0000849466
 3672.0      0.0000850252
 3672.1      0.0000851054
 3672.2      0.0000851870
 3672.3      0.0000852703
 3672.4      0.0000853546
 3672.5      0.0000854402
 3672.6      0.0000855269
 3672.7      0.0000856142
 3672.8      0.0000857025
 3672.9      0.0000857912
 3673.0      0.0000858806
 3673.1      0.0000859703
 3673.2      0.0000860601
 3673.3      0.0000861502
 3673.4      0.0000862400
 3673.5      0.0000863298
 3673.6      0.0000864194
 3673.7      0.0000865083
 3673.8      0.0000865968
 3673.9      0.0000866844
 3674.0      0.0000867714
 3674.1      0.0000868575
 3674.2      0.0000869422
 3674.3      0.0000870259
 3674.4      0.0000871081
 3674.5      0.0000871889
 3674.6      0.0000872681
 3674.7      0.0000873454
 3674.8      0.0000874210
 3674.9      0.0000874944
 3675.0      0.0000875658
 3675.1      0.0000876248
 3675.2      0.0000876830
 3675.3      0.0000877404
 3675.4      0.0000877969
 3675.5      0.0000878526
 3675.6      0.0000879075
 3675.7      0.0000879614
 3675.8      0.0000880145
 3675.9      0.0000880665
 3676.0      0.0000881177
 3676.1      0.0000881679
 3676.2      0.0000882171
 3676.3      0.0000882653
 3676.4      0.0000883124
 3676.5      0.0000883586
 3676.6      0.0000884038
 3676.7      0.0000884477
 3676.8      0.0000884907
 3676.9      0.0000885324
 3677.0      0.0000885731
 3677.1      0.0000886127
 3677.2      0.0000886509
 3677.3      0.0000886881
 3677.4      0.0000887240
 3677.5      0.0000887588
 3677.6      0.0000887923
 3677.7      0.0000888244
 3677.8      0.0000888554
 3677.9      0.0000888849
 3678.0      0.0000889133
 3678.1      0.0000889402
 3678.2      0.0000889658
 3678.3      0.0000889900
 3678.4      0.0000890128
 3678.5      0.0000890343
 3678.6      0.0000890543
 3678.7      0.0000890728
 3678.8      0.0000890898
 3678.9      0.0000891054
 3679.0      0.0000891194
 3679.1      0.0000891320
 3679.2      0.0000891429
 3679.3      0.0000891523
 3679.4      0.0000891602
 3679.5      0.0000891664
 3679.6      0.0000891710
 3679.7      0.0000891740
 3679.8      0.0000891753
 3679.9      0.0000891749
 3680.0      0.0000891728
 3680.1      0.0000891679
 3680.2      0.0000891609
 3680.3      0.0000891518
 3680.4      0.0000891408
 3680.5      0.0000891279
 3680.6      0.0000891131
 3680.7      0.0000890966
 3680.8      0.0000890783
 3680.9      0.0000890584
 3681.0      0.0000890369
 3681.1      0.0000890139
 3681.2      0.0000889894
 3681.3      0.0000889635
 3681.4      0.0000889363
 3681.5      0.0000889077
 3681.6      0.0000888780
 3681.7      0.0000888472
 3681.8      0.0000888152
 3681.9      0.0000887822
 3682.0      0.0000887483
 3682.1      0.0000887134
 3682.2      0.0000886778
 3682.3      0.0000886413
 3682.4      0.0000886042
 3682.5      0.0000885664
 3682.6      0.0000885280
 3682.7      0.0000884891
 3682.8      0.0000884498
 3682.9      0.0000884101
 3683.0      0.0000883700
 3683.1      0.0000883296
 3683.2      0.0000882892
 3683.3      0.0000882485
 3683.4      0.0000882078
 3683.5      0.0000881670
 3683.6      0.0000881263
 3683.7      0.0000880857
 3683.8      0.0000880453
 3683.9      0.0000880052
 3684.0      0.0000879653
 3684.1      0.0000879257
 3684.2      0.0000878867
 3684.3      0.0000878481
 3684.4      0.0000878102
 3684.5      0.0000877727
 3684.6      0.0000877360
 3684.7      0.0000877001
 3684.8      0.0000876649
 3684.9      0.0000876307
 3685.0      0.0000875973
 3685.1      0.0000875739
 3685.2      0.0000875510
 3685.3      0.0000875285
 3685.4      0.0000875065
 3685.5      0.0000874848
 3685.6      0.0000874636
 3685.7      0.0000874429
 3685.8      0.0000874225
 3685.9      0.0000874025
 3686.0      0.0000873829
 3686.1      0.0000873636
 3686.2      0.0000873448
 3686.3      0.0000873262
 3686.4      0.0000873081
 3686.5      0.0000872902
 3686.6      0.0000872726
 3686.7      0.0000872553
 3686.8      0.0000872383
 3686.9      0.0000872217
 3687.0      0.0000872053
 3687.1      0.0000871891
 3687.2      0.0000871732
 3687.3      0.0000871575
 3687.4      0.0000871421
 3687.5      0.0000871269
 3687.6      0.0000871119
 3687.7      0.0000870971
 3687.8      0.0000870824
 3687.9      0.0000870680
 3688.0      0.0000870537
 3688.1      0.0000870396
 3688.2      0.0000870256
 3688.3      0.0000870117
 3688.4      0.0000869980
 3688.5      0.0000869844
 3688.6      0.0000869709
 3688.7      0.0000869575
 3688.8      0.0000869441
 3688.9      0.0000869309
 3689.0      0.0000869177
 3689.1      0.0000869045
 3689.2      0.0000868914
 3689.3      0.0000868783
 3689.4      0.0000868653
 3689.5      0.0000868522
 3689.6      0.0000868391
 3689.7      0.0000868260
 3689.8      0.0000868129
 3689.9      0.0000867998
 3690.0      0.0000867866
 3690.1      0.0000867762
 3690.2      0.0000867662
 3690.3      0.0000867564
 3690.4      0.0000867469
 3690.5      0.0000867376
 3690.6      0.0000867285
 3690.7      0.0000867196
 3690.8      0.0000867108
 3690.9      0.0000867021
 3691.0      0.0000866935
 3691.1      0.0000866849
 3691.2      0.0000866764
 3691.3      0.0000866679
 3691.4      0.0000866593
 3691.5      0.0000866506
 3691.6      0.0000866419
 3691.7      0.0000866330
 3691.8      0.0000866240
 3691.9      0.0000866148
 3692.0      0.0000866053
 3692.1      0.0000865957
 3692.2      0.0000865857
 3692.3      0.0000865755
 3692.4      0.0000865649
 3692.5      0.0000865540
 3692.6      0.0000865427
 3692.7      0.0000865309
 3692.8      0.0000865187
 3692.9      0.0000865061
 3693.0      0.0000864929
 3693.1      0.0000864792
 3693.2      0.0000864649
 3693.3      0.0000864501
 3693.4      0.0000864346
 3693.5      0.0000864185
 3693.6      0.0000864016
 3693.7      0.0000863841
 3693.8      0.0000863658
 3693.9      0.0000863468
 3694.0      0.0000863270
 3694.1      0.0000863063
 3694.2      0.0000862848
 3694.3      0.0000862624
 3694.4      0.0000862391
 3694.5      0.0000862148
 3694.6      0.0000861896
 3694.7      0.0000861634
 3694.8      0.0000861361
 3694.9      0.0000861078
 3695.0      0.0000860784
 3695.1      0.0000860468
 3695.2      0.0000860144
 3695.3      0.0000859809
 3695.4      0.0000859465
 3695.5      0.0000859111
 3695.6      0.0000858748
 3695.7      0.0000858377
 3695.8      0.0000857996
 3695.9      0.0000857607
 3696.0      0.0000857209
 3696.1      0.0000856803
 3696.2      0.0000856389
 3696.3      0.0000855967
 3696.4      0.0000855538
 3696.5      0.0000855100
 3696.6      0.0000854655
 3696.7      0.0000854204
 3696.8      0.0000853745
 3696.9      0.0000853280
 3697.0      0.0000852808
 3697.1      0.0000852329
 3697.2      0.0000851844
 3697.3      0.0000851353
 3697.4      0.0000850857
 3697.5      0.0000850354
 3697.6      0.0000849846
 3697.7      0.0000849333
 3697.8      0.0000848814
 3697.9      0.0000848291
 3698.0      0.0000847763
 3698.1      0.0000847229
 3698.2      0.0000846693
 3698.3      0.0000846151
 3698.4      0.0000845606
 3698.5      0.0000845056
 3698.6      0.0000844502
 3698.7      0.0000843947
 3698.8      0.0000843386
 3698.9      0.0000842824
 3699.0      0.0000842257
 3699.1      0.0000841688
 3699.2      0.0000841117
 3699.3      0.0000840543
 3699.4      0.0000839968
 3699.5      0.0000839389
 3699.6      0.0000838809
 3699.7      0.0000838228
 3699.8      0.0000837645
 3699.9      0.0000837061
 3700.0      0.0000836475
 3700.1      0.0000835863
 3700.2      0.0000835246
 3700.3      0.0000834622
 3700.4      0.0000833992
 3700.5      0.0000833356
 3700.6      0.0000832715
 3700.7      0.0000832070
 3700.8      0.0000831420
 3700.9      0.0000830768
 3701.0      0.0000830111
 3701.1      0.0000829451
 3701.2      0.0000828791
 3701.3      0.0000828127
 3701.4      0.0000827463
 3701.5      0.0000826797
 3701.6      0.0000826130
 3701.7      0.0000825465
 3701.8      0.0000824799
 3701.9      0.0000824135
 3702.0      0.0000823470
 3702.1      0.0000822808
 3702.2      0.0000822149
 3702.3      0.0000821491
 3702.4      0.0000820838
 3702.5      0.0000820187
 3702.6      0.0000819540
 3702.7      0.0000818899
 3702.8      0.0000818261
 3702.9      0.0000817630
 3703.0      0.0000817004
 3703.1      0.0000816383
 3703.2      0.0000815771
 3703.3      0.0000815165
 3703.4      0.0000814567
 3703.5      0.0000813977
 3703.6      0.0000813394
 3703.7      0.0000812822
 3703.8      0.0000812258
 3703.9      0.0000811706
 3704.0      0.0000811162
 3704.1      0.0000810629
 3704.2      0.0000810109
 3704.3      0.0000809599
 3704.4      0.0000809102
 3704.5      0.0000808617
 3704.6      0.0000808145
 3704.7      0.0000807687
 3704.8      0.0000807242
 3704.9      0.0000806813
 3705.0      0.0000806397
 3705.1      0.0000805963
 3705.2      0.0000805541
 3705.3      0.0000805127
 3705.4      0.0000804724
 3705.5      0.0000804331
 3705.6      0.0000803947
 3705.7      0.0000803575
 3705.8      0.0000803213
 3705.9      0.0000802862
 3706.0      0.0000802521
 3706.1      0.0000802191
 3706.2      0.0000801872
 3706.3      0.0000801564
 3706.4      0.0000801267
 3706.5      0.0000800981
 3706.6      0.0000800706
 3706.7      0.0000800443
 3706.8      0.0000800191
