# Sy2 spectrum, area normalized to unity (12/Nov/2013, CEM).
#  Lambda (AA)   f(lambda)
 3621.8      0.0000669146
 3621.9      0.0000668894
 3622.0      0.0000668642
 3622.1      0.0000668389
 3622.2      0.0000668137
 3622.3      0.0000667886
 3622.4      0.0000667637
 3622.5      0.0000667389
 3622.6      0.0000667143
 3622.7      0.0000666901
 3622.8      0.0000666662
 3622.9      0.0000666427
 3623.0      0.0000666196
 3623.1      0.0000665971
 3623.2      0.0000665751
 3623.3      0.0000665536
 3623.4      0.0000665329
 3623.5      0.0000665128
 3623.6      0.0000664934
 3623.7      0.0000664749
 3623.8      0.0000664572
 3623.9      0.0000664404
 3624.0      0.0000664245
 3624.1      0.0000664096
 3624.2      0.0000663959
 3624.3      0.0000663831
 3624.4      0.0000663715
 3624.5      0.0000663612
 3624.6      0.0000663520
 3624.7      0.0000663442
 3624.8      0.0000663377
 3624.9      0.0000663326
 3625.0      0.0000663289
 3625.1      0.0000663293
 3625.2      0.0000663308
 3625.3      0.0000663334
 3625.4      0.0000663372
 3625.5      0.0000663420
 3625.6      0.0000663479
 3625.7      0.0000663549
 3625.8      0.0000663629
 3625.9      0.0000663719
 3626.0      0.0000663820
 3626.1      0.0000663931
 3626.2      0.0000664051
 3626.3      0.0000664181
 3626.4      0.0000664320
 3626.5      0.0000664469
 3626.6      0.0000664627
 3626.7      0.0000664793
 3626.8      0.0000664969
 3626.9      0.0000665153
 3627.0      0.0000665346
 3627.1      0.0000665547
 3627.2      0.0000665756
 3627.3      0.0000665974
 3627.4      0.0000666199
 3627.5      0.0000666432
 3627.6      0.0000666673
 3627.7      0.0000666920
 3627.8      0.0000667175
 3627.9      0.0000667437
 3628.0      0.0000667707
 3628.1      0.0000667983
 3628.2      0.0000668265
 3628.3      0.0000668554
 3628.4      0.0000668849
 3628.5      0.0000669150
 3628.6      0.0000669458
 3628.7      0.0000669770
 3628.8      0.0000670089
 3628.9      0.0000670413
 3629.0      0.0000670742
 3629.1      0.0000671077
 3629.2      0.0000671416
 3629.3      0.0000671761
 3629.4      0.0000672109
 3629.5      0.0000672463
 3629.6      0.0000672821
 3629.7      0.0000673183
 3629.8      0.0000673549
 3629.9      0.0000673919
 3630.0      0.0000674293
 3630.1      0.0000674665
 3630.2      0.0000675045
 3630.3      0.0000675433
 3630.4      0.0000675829
 3630.5      0.0000676233
 3630.6      0.0000676644
 3630.7      0.0000677060
 3630.8      0.0000677484
 3630.9      0.0000677912
 3631.0      0.0000678348
 3631.1      0.0000678788
 3631.2      0.0000679232
 3631.3      0.0000679681
 3631.4      0.0000680134
 3631.5      0.0000680591
 3631.6      0.0000681052
 3631.7      0.0000681514
 3631.8      0.0000681980
 3631.9      0.0000682447
 3632.0      0.0000682917
 3632.1      0.0000683389
 3632.2      0.0000683860
 3632.3      0.0000684334
 3632.4      0.0000684806
 3632.5      0.0000685280
 3632.6      0.0000685753
 3632.7      0.0000686225
 3632.8      0.0000686696
 3632.9      0.0000687165
 3633.0      0.0000687633
 3633.1      0.0000688099
 3633.2      0.0000688561
 3633.3      0.0000689021
 3633.4      0.0000689477
 3633.5      0.0000689930
 3633.6      0.0000690379
 3633.7      0.0000690823
 3633.8      0.0000691263
 3633.9      0.0000691696
 3634.0      0.0000692125
 3634.1      0.0000692549
 3634.2      0.0000692964
 3634.3      0.0000693375
 3634.4      0.0000693777
 3634.5      0.0000694173
 3634.6      0.0000694561
 3634.7      0.0000694940
 3634.8      0.0000695311
 3634.9      0.0000695673
 3635.0      0.0000696026
 3635.1      0.0000696344
 3635.2      0.0000696654
 3635.3      0.0000696958
 3635.4      0.0000697255
 3635.5      0.0000697547
 3635.6      0.0000697831
 3635.7      0.0000698109
 3635.8      0.0000698382
 3635.9      0.0000698647
 3636.0      0.0000698908
 3636.1      0.0000699162
 3636.2      0.0000699410
 3636.3      0.0000699653
 3636.4      0.0000699889
 3636.5      0.0000700121
 3636.6      0.0000700347
 3636.7      0.0000700567
 3636.8      0.0000700783
 3636.9      0.0000700992
 3637.0      0.0000701198
 3637.1      0.0000701398
 3637.2      0.0000701592
 3637.3      0.0000701783
 3637.4      0.0000701968
 3637.5      0.0000702149
 3637.6      0.0000702325
 3637.7      0.0000702497
 3637.8      0.0000702664
 3637.9      0.0000702827
 3638.0      0.0000702986
 3638.1      0.0000703141
 3638.2      0.0000703292
 3638.3      0.0000703439
 3638.4      0.0000703582
 3638.5      0.0000703721
 3638.6      0.0000703857
 3638.7      0.0000703989
 3638.8      0.0000704118
 3638.9      0.0000704243
 3639.0      0.0000704365
 3639.1      0.0000704484
 3639.2      0.0000704599
 3639.3      0.0000704712
 3639.4      0.0000704822
 3639.5      0.0000704929
 3639.6      0.0000705033
 3639.7      0.0000705134
 3639.8      0.0000705234
 3639.9      0.0000705330
 3640.0      0.0000705424
 3640.1      0.0000705519
 3640.2      0.0000705608
 3640.3      0.0000705692
 3640.4      0.0000705771
 3640.5      0.0000705846
 3640.6      0.0000705916
 3640.7      0.0000705982
 3640.8      0.0000706045
 3640.9      0.0000706103
 3641.0      0.0000706159
 3641.1      0.0000706211
 3641.2      0.0000706260
 3641.3      0.0000706307
 3641.4      0.0000706351
 3641.5      0.0000706392
 3641.6      0.0000706432
 3641.7      0.0000706470
 3641.8      0.0000706506
 3641.9      0.0000706541
 3642.0      0.0000706574
 3642.1      0.0000706607
 3642.2      0.0000706639
 3642.3      0.0000706671
 3642.4      0.0000706702
 3642.5      0.0000706733
 3642.6      0.0000706765
 3642.7      0.0000706797
 3642.8      0.0000706829
 3642.9      0.0000706863
 3643.0      0.0000706897
 3643.1      0.0000706933
 3643.2      0.0000706971
 3643.3      0.0000707010
 3643.4      0.0000707052
 3643.5      0.0000707095
 3643.6      0.0000707142
 3643.7      0.0000707190
 3643.8      0.0000707242
 3643.9      0.0000707297
 3644.0      0.0000707355
 3644.1      0.0000707417
 3644.2      0.0000707483
 3644.3      0.0000707553
 3644.4      0.0000707627
 3644.5      0.0000707706
 3644.6      0.0000707789
 3644.7      0.0000707877
 3644.8      0.0000707971
 3644.9      0.0000708070
 3645.0      0.0000708175
 3645.1      0.0000708356
 3645.2      0.0000708545
 3645.3      0.0000708740
 3645.4      0.0000708941
 3645.5      0.0000709148
 3645.6      0.0000709361
 3645.7      0.0000709579
 3645.8      0.0000709802
 3645.9      0.0000710029
 3646.0      0.0000710260
 3646.1      0.0000710495
 3646.2      0.0000710732
 3646.3      0.0000710973
 3646.4      0.0000711216
 3646.5      0.0000711461
 3646.6      0.0000711709
 3646.7      0.0000711957
 3646.8      0.0000712206
 3646.9      0.0000712456
 3647.0      0.0000712706
 3647.1      0.0000712957
 3647.2      0.0000713206
 3647.3      0.0000713455
 3647.4      0.0000713702
 3647.5      0.0000713948
 3647.6      0.0000714192
 3647.7      0.0000714433
 3647.8      0.0000714672
 3647.9      0.0000714907
 3648.0      0.0000715139
 3648.1      0.0000715367
 3648.2      0.0000715590
 3648.3      0.0000715809
 3648.4      0.0000716023
 3648.5      0.0000716232
 3648.6      0.0000716435
 3648.7      0.0000716631
 3648.8      0.0000716822
 3648.9      0.0000717005
 3649.0      0.0000717181
 3649.1      0.0000717349
 3649.2      0.0000717509
 3649.3      0.0000717661
 3649.4      0.0000717804
 3649.5      0.0000717938
 3649.6      0.0000718062
 3649.7      0.0000718176
 3649.8      0.0000718281
 3649.9      0.0000718374
 3650.0      0.0000718456
 3650.1      0.0000718529
 3650.2      0.0000718594
 3650.3      0.0000718652
 3650.4      0.0000718701
 3650.5      0.0000718743
 3650.6      0.0000718778
 3650.7      0.0000718804
 3650.8      0.0000718823
 3650.9      0.0000718835
 3651.0      0.0000718838
 3651.1      0.0000718834
 3651.2      0.0000718822
 3651.3      0.0000718803
 3651.4      0.0000718776
 3651.5      0.0000718741
 3651.6      0.0000718699
 3651.7      0.0000718649
 3651.8      0.0000718592
 3651.9      0.0000718527
 3652.0      0.0000718454
 3652.1      0.0000718373
 3652.2      0.0000718286
 3652.3      0.0000718190
 3652.4      0.0000718087
 3652.5      0.0000717976
 3652.6      0.0000717858
 3652.7      0.0000717733
 3652.8      0.0000717599
 3652.9      0.0000717459
 3653.0      0.0000717310
 3653.1      0.0000717154
 3653.2      0.0000716991
 3653.3      0.0000716820
 3653.4      0.0000716642
 3653.5      0.0000716456
 3653.6      0.0000716263
 3653.7      0.0000716062
 3653.8      0.0000715854
 3653.9      0.0000715638
 3654.0      0.0000715415
 3654.1      0.0000715184
 3654.2      0.0000714946
 3654.3      0.0000714700
 3654.4      0.0000714448
 3654.5      0.0000714187
 3654.6      0.0000713919
 3654.7      0.0000713644
 3654.8      0.0000713361
 3654.9      0.0000713072
 3655.0      0.0000712774
 3655.1      0.0000712343
 3655.2      0.0000711896
 3655.3      0.0000711431
 3655.4      0.0000710952
 3655.5      0.0000710458
 3655.6      0.0000709950
 3655.7      0.0000709433
 3655.8      0.0000708903
 3655.9      0.0000708365
 3656.0      0.0000707817
 3656.1      0.0000707261
 3656.2      0.0000706701
 3656.3      0.0000706134
 3656.4      0.0000705564
 3656.5      0.0000704990
 3656.6      0.0000704414
 3656.7      0.0000703838
 3656.8      0.0000703261
 3656.9      0.0000702687
 3657.0      0.0000702115
 3657.1      0.0000701545
 3657.2      0.0000700982
 3657.3      0.0000700423
 3657.4      0.0000699873
 3657.5      0.0000699329
 3657.6      0.0000698794
 3657.7      0.0000698271
 3657.8      0.0000697758
 3657.9      0.0000697258
 3658.0      0.0000696771
 3658.1      0.0000696298
 3658.2      0.0000695842
 3658.3      0.0000695402
 3658.4      0.0000694981
 3658.5      0.0000694578
 3658.6      0.0000694195
 3658.7      0.0000693835
 3658.8      0.0000693495
 3658.9      0.0000693180
 3659.0      0.0000692889
 3659.1      0.0000692624
 3659.2      0.0000692385
 3659.3      0.0000692174
 3659.4      0.0000691993
 3659.5      0.0000691841
 3659.6      0.0000691721
 3659.7      0.0000691633
 3659.8      0.0000691578
 3659.9      0.0000691558
 3660.0      0.0000691573
 3660.1      0.0000691820
 3660.2      0.0000692105
 3660.3      0.0000692427
 3660.4      0.0000692783
 3660.5      0.0000693174
 3660.6      0.0000693597
 3660.7      0.0000694050
 3660.8      0.0000694534
 3660.9      0.0000695046
 3661.0      0.0000695585
 3661.1      0.0000696150
 3661.2      0.0000696738
 3661.3      0.0000697350
 3661.4      0.0000697983
 3661.5      0.0000698637
 3661.6      0.0000699311
 3661.7      0.0000700000
 3661.8      0.0000700707
 3661.9      0.0000701427
 3662.0      0.0000702163
 3662.1      0.0000702910
 3662.2      0.0000703667
 3662.3      0.0000704435
 3662.4      0.0000705210
 3662.5      0.0000705993
 3662.6      0.0000706781
 3662.7      0.0000707572
 3662.8      0.0000708367
 3662.9      0.0000709162
 3663.0      0.0000709959
 3663.1      0.0000710754
 3663.2      0.0000711545
 3663.3      0.0000712334
 3663.4      0.0000713116
 3663.5      0.0000713893
 3663.6      0.0000714662
 3663.7      0.0000715420
 3663.8      0.0000716169
 3663.9      0.0000716904
 3664.0      0.0000717627
 3664.1      0.0000718336
 3664.2      0.0000719026
 3664.3      0.0000719701
 3664.4      0.0000720356
 3664.5      0.0000720992
 3664.6      0.0000721607
 3664.7      0.0000722197
 3664.8      0.0000722764
 3664.9      0.0000723305
 3665.0      0.0000723820
 3665.1      0.0000724117
 3665.2      0.0000724394
 3665.3      0.0000724652
 3665.4      0.0000724891
 3665.5      0.0000725113
 3665.6      0.0000725317
 3665.7      0.0000725503
 3665.8      0.0000725674
 3665.9      0.0000725828
 3666.0      0.0000725968
 3666.1      0.0000726092
 3666.2      0.0000726203
 3666.3      0.0000726299
 3666.4      0.0000726383
 3666.5      0.0000726454
 3666.6      0.0000726513
 3666.7      0.0000726561
 3666.8      0.0000726598
 3666.9      0.0000726624
 3667.0      0.0000726641
 3667.1      0.0000726648
 3667.2      0.0000726647
 3667.3      0.0000726637
 3667.4      0.0000726621
 3667.5      0.0000726597
 3667.6      0.0000726566
 3667.7      0.0000726530
 3667.8      0.0000726488
 3667.9      0.0000726442
 3668.0      0.0000726391
 3668.1      0.0000726337
 3668.2      0.0000726279
 3668.3      0.0000726219
 3668.4      0.0000726157
 3668.5      0.0000726093
 3668.6      0.0000726029
 3668.7      0.0000725964
 3668.8      0.0000725899
 3668.9      0.0000725835
 3669.0      0.0000725772
 3669.1      0.0000725711
 3669.2      0.0000725652
 3669.3      0.0000725597
 3669.4      0.0000725545
 3669.5      0.0000725497
 3669.6      0.0000725453
 3669.7      0.0000725415
 3669.8      0.0000725382
 3669.9      0.0000725356
 3670.0      0.0000725336
 3670.1      0.0000725470
 3670.2      0.0000725608
 3670.3      0.0000725753
 3670.4      0.0000725901
 3670.5      0.0000726055
 3670.6      0.0000726212
 3670.7      0.0000726373
 3670.8      0.0000726537
 3670.9      0.0000726703
 3671.0      0.0000726872
 3671.1      0.0000727043
 3671.2      0.0000727214
 3671.3      0.0000727388
 3671.4      0.0000727561
 3671.5      0.0000727735
 3671.6      0.0000727908
 3671.7      0.0000728081
 3671.8      0.0000728253
 3671.9      0.0000728423
 3672.0      0.0000728591
 3672.1      0.0000728757
 3672.2      0.0000728920
 3672.3      0.0000729080
 3672.4      0.0000729236
 3672.5      0.0000729389
 3672.6      0.0000729537
 3672.7      0.0000729680
 3672.8      0.0000729818
 3672.9      0.0000729949
 3673.0      0.0000730075
 3673.1      0.0000730195
 3673.2      0.0000730307
 3673.3      0.0000730413
 3673.4      0.0000730510
 3673.5      0.0000730599
 3673.6      0.0000730680
 3673.7      0.0000730751
 3673.8      0.0000730813
 3673.9      0.0000730865
 3674.0      0.0000730907
 3674.1      0.0000730938
 3674.2      0.0000730958
 3674.3      0.0000730967
 3674.4      0.0000730963
 3674.5      0.0000730947
 3674.6      0.0000730919
 3674.7      0.0000730877
 3674.8      0.0000730821
 3674.9      0.0000730752
 3675.0      0.0000730668
 3675.1      0.0000730587
 3675.2      0.0000730496
 3675.3      0.0000730393
 3675.4      0.0000730280
 3675.5      0.0000730156
 3675.6      0.0000730021
 3675.7      0.0000729876
 3675.8      0.0000729719
 3675.9      0.0000729552
 3676.0      0.0000729374
 3676.1      0.0000729186
 3676.2      0.0000728987
 3676.3      0.0000728777
 3676.4      0.0000728556
 3676.5      0.0000728325
 3676.6      0.0000728083
 3676.7      0.0000727831
 3676.8      0.0000727568
 3676.9      0.0000727295
 3677.0      0.0000727010
 3677.1      0.0000726715
 3677.2      0.0000726411
 3677.3      0.0000726095
 3677.4      0.0000725769
 3677.5      0.0000725433
 3677.6      0.0000725086
 3677.7      0.0000724729
 3677.8      0.0000724361
 3677.9      0.0000723984
 3678.0      0.0000723595
 3678.1      0.0000723196
 3678.2      0.0000722788
 3678.3      0.0000722368
 3678.4      0.0000721939
 3678.5      0.0000721499
 3678.6      0.0000721049
 3678.7      0.0000720590
 3678.8      0.0000720119
 3678.9      0.0000719639
 3679.0      0.0000719148
 3679.1      0.0000718647
 3679.2      0.0000718137
 3679.3      0.0000717616
 3679.4      0.0000717086
 3679.5      0.0000716545
 3679.6      0.0000715993
 3679.7      0.0000715433
 3679.8      0.0000714862
 3679.9      0.0000714282
 3680.0      0.0000713690
 3680.1      0.0000712890
 3680.2      0.0000712067
 3680.3      0.0000711218
 3680.4      0.0000710350
 3680.5      0.0000709459
 3680.6      0.0000708550
 3680.7      0.0000707626
 3680.8      0.0000706685
 3680.9      0.0000705732
 3681.0      0.0000704766
 3681.1      0.0000703789
 3681.2      0.0000702807
 3681.3      0.0000701815
 3681.4      0.0000700820
 3681.5      0.0000699820
 3681.6      0.0000698818
 3681.7      0.0000697818
 3681.8      0.0000696817
 3681.9      0.0000695822
 3682.0      0.0000694830
 3682.1      0.0000693844
 3682.2      0.0000692869
 3682.3      0.0000691901
 3682.4      0.0000690947
 3682.5      0.0000690004
 3682.6      0.0000689076
 3682.7      0.0000688167
 3682.8      0.0000687273
 3682.9      0.0000686402
 3683.0      0.0000685551
 3683.1      0.0000684722
 3683.2      0.0000683921
 3683.3      0.0000683144
 3683.4      0.0000682397
 3683.5      0.0000681679
 3683.6      0.0000680992
 3683.7      0.0000680340
 3683.8      0.0000679721
 3683.9      0.0000679141
 3684.0      0.0000678597
 3684.1      0.0000678093
 3684.2      0.0000677632
 3684.3      0.0000677214
 3684.4      0.0000676841
 3684.5      0.0000676514
 3684.6      0.0000676235
 3684.7      0.0000676007
 3684.8      0.0000675830
 3684.9      0.0000675706
 3685.0      0.0000675637
 3685.1      0.0000675802
 3685.2      0.0000676018
 3685.3      0.0000676286
 3685.4      0.0000676603
 3685.5      0.0000676969
 3685.6      0.0000677383
 3685.7      0.0000677840
 3685.8      0.0000678343
 3685.9      0.0000678888
 3686.0      0.0000679475
 3686.1      0.0000680102
 3686.2      0.0000680766
 3686.3      0.0000681469
 3686.4      0.0000682206
 3686.5      0.0000682979
 3686.6      0.0000683785
 3686.7      0.0000684620
 3686.8      0.0000685488
 3686.9      0.0000686382
 3687.0      0.0000687306
 3687.1      0.0000688256
 3687.2      0.0000689228
 3687.3      0.0000690226
 3687.4      0.0000691243
 3687.5      0.0000692283
 3687.6      0.0000693342
 3687.7      0.0000694416
 3687.8      0.0000695509
 3687.9      0.0000696613
 3688.0      0.0000697734
 3688.1      0.0000698867
 3688.2      0.0000700008
 3688.3      0.0000701161
 3688.4      0.0000702319
 3688.5      0.0000703486
 3688.6      0.0000704658
 3688.7      0.0000705830
 3688.8      0.0000707008
 3688.9      0.0000708184
 3689.0      0.0000709362
 3689.1      0.0000710538
 3689.2      0.0000711708
 3689.3      0.0000712876
 3689.4      0.0000714035
 3689.5      0.0000715189
 3689.6      0.0000716334
 3689.7      0.0000717466
 3689.8      0.0000718589
 3689.9      0.0000719696
 3690.0      0.0000720792
 3690.1      0.0000721912
 3690.2      0.0000723041
 3690.3      0.0000724183
 3690.4      0.0000725330
 3690.5      0.0000726486
 3690.6      0.0000727648
 3690.7      0.0000728810
 3690.8      0.0000729978
 3690.9      0.0000731145
 3691.0      0.0000732313
 3691.1      0.0000733480
 3691.2      0.0000734640
 3691.3      0.0000735798
 3691.4      0.0000736947
 3691.5      0.0000738091
 3691.6      0.0000739225
 3691.7      0.0000740347
 3691.8      0.0000741458
 3691.9      0.0000742554
 3692.0      0.0000743637
 3692.1      0.0000744703
 3692.2      0.0000745749
 3692.3      0.0000746777
 3692.4      0.0000747783
 3692.5      0.0000748768
 3692.6      0.0000749729
 3692.7      0.0000750663
 3692.8      0.0000751573
 3692.9      0.0000752452
 3693.0      0.0000753303
 3693.1      0.0000754123
 3693.2      0.0000754908
 3693.3      0.0000755662
 3693.4      0.0000756378
 3693.5      0.0000757058
 3693.6      0.0000757701
 3693.7      0.0000758301
 3693.8      0.0000758862
 3693.9      0.0000759379
 3694.0      0.0000759852
 3694.1      0.0000760280
 3694.2      0.0000760660
 3694.3      0.0000760992
 3694.4      0.0000761273
 3694.5      0.0000761503
 3694.6      0.0000761679
 3694.7      0.0000761801
 3694.8      0.0000761868
 3694.9      0.0000761876
 3695.0      0.0000761826
 3695.1      0.0000761417
 3695.2      0.0000760941
 3695.3      0.0000760396
 3695.4      0.0000759789
 3695.5      0.0000759120
 3695.6      0.0000758392
 3695.7      0.0000757609
 3695.8      0.0000756771
 3695.9      0.0000755884
 3696.0      0.0000754946
 3696.1      0.0000753963
 3696.2      0.0000752939
 3696.3      0.0000751872
 3696.4      0.0000750770
 3696.5      0.0000749629
 3696.6      0.0000748455
 3696.7      0.0000747255
 3696.8      0.0000746023
 3696.9      0.0000744770
 3697.0      0.0000743491
 3697.1      0.0000742192
 3697.2      0.0000740879
 3697.3      0.0000739548
 3697.4      0.0000738208
 3697.5      0.0000736855
 3697.6      0.0000735495
 3697.7      0.0000734134
 3697.8      0.0000732768
 3697.9      0.0000731407
 3698.0      0.0000730045
 3698.1      0.0000728689
 3698.2      0.0000727345
 3698.3      0.0000726009
 3698.4      0.0000724690
 3698.5      0.0000723384
 3698.6      0.0000722097
 3698.7      0.0000720834
 3698.8      0.0000719592
 3698.9      0.0000718380
 3699.0      0.0000717195
 3699.1      0.0000716041
 3699.2      0.0000714924
 3699.3      0.0000713842
 3699.4      0.0000712802
 3699.5      0.0000711801
 3699.6      0.0000710845
 3699.7      0.0000709939
 3699.8      0.0000709081
 3699.9      0.0000708277
 3700.0      0.0000707526
 3700.1      0.0000707133
 3700.2      0.0000706779
 3700.3      0.0000706464
 3700.4      0.0000706187
 3700.5      0.0000705946
 3700.6      0.0000705742
 3700.7      0.0000705573
 3700.8      0.0000705438
 3700.9      0.0000705337
 3701.0      0.0000705269
 3701.1      0.0000705232
 3701.2      0.0000705226
 3701.3      0.0000705251
 3701.4      0.0000705304
 3701.5      0.0000705386
 3701.6      0.0000705496
 3701.7      0.0000705632
 3701.8      0.0000705794
 3701.9      0.0000705981
 3702.0      0.0000706193
 3702.1      0.0000706427
 3702.2      0.0000706684
 3702.3      0.0000706963
 3702.4      0.0000707261
 3702.5      0.0000707581
 3702.6      0.0000707919
 3702.7      0.0000708275
 3702.8      0.0000708649
 3702.9      0.0000709038
 3703.0      0.0000709444
 3703.1      0.0000709865
 3703.2      0.0000710298
 3703.3      0.0000710746
 3703.4      0.0000711204
 3703.5      0.0000711675
 3703.6      0.0000712157
 3703.7      0.0000712647
 3703.8      0.0000713147
 3703.9      0.0000713653
 3704.0      0.0000714168
 3704.1      0.0000714689
 3704.2      0.0000715214
 3704.3      0.0000715745
 3704.4      0.0000716278
 3704.5      0.0000716816
 3704.6      0.0000717355
 3704.7      0.0000717894
 3704.8      0.0000718434
 3704.9      0.0000718973
 3705.0      0.0000719511
 3705.1      0.0000719727
 3705.2      0.0000719941
 3705.3      0.0000720157
 3705.4      0.0000720372
 3705.5      0.0000720590
 3705.6      0.0000720810
 3705.7      0.0000721033
 3705.8      0.0000721260
 3705.9      0.0000721492
 3706.0      0.0000721729
 3706.1      0.0000721972
 3706.2      0.0000722222
 3706.3      0.0000722480
 3706.4      0.0000722746
 3706.5      0.0000723022
 3706.6      0.0000723308
 3706.7      0.0000723604
 3706.8      0.0000723912
