# Sb spectrum, area normalized to unity (12/Nov/2013, CEM).
#  Lambda (AA)   f(lambda)
 3654.7      0.0000620324
 3654.8      0.0000621944
 3654.9      0.0000623555
 3655.0      0.0000625164
 3655.1      0.0000626680
 3655.2      0.0000628208
 3655.3      0.0000629753
 3655.4      0.0000631306
 3655.5      0.0000632876
 3655.6      0.0000634455
 3655.7      0.0000636041
 3655.8      0.0000637639
 3655.9      0.0000639240
 3656.0      0.0000640852
 3656.1      0.0000642470
 3656.2      0.0000644087
 3656.3      0.0000645713
 3656.4      0.0000647336
 3656.5      0.0000648965
 3656.6      0.0000650594
 3656.7      0.0000652218
 3656.8      0.0000653845
 3656.9      0.0000655465
 3657.0      0.0000657085
 3657.1      0.0000658700
 3657.2      0.0000660305
 3657.3      0.0000661907
 3657.4      0.0000663498
 3657.5      0.0000665083
 3657.6      0.0000666658
 3657.7      0.0000668219
 3657.8      0.0000669771
 3657.9      0.0000671306
 3658.0      0.0000672831
 3658.1      0.0000674340
 3658.2      0.0000675830
 3658.3      0.0000677307
 3658.4      0.0000678761
 3658.5      0.0000680200
 3658.6      0.0000681618
 3658.7      0.0000683011
 3658.8      0.0000684386
 3658.9      0.0000685734
 3659.0      0.0000687061
 3659.1      0.0000688362
 3659.2      0.0000689633
 3659.3      0.0000690880
 3659.4      0.0000692096
 3659.5      0.0000693285
 3659.6      0.0000694443
 3659.7      0.0000695567
 3659.8      0.0000696661
 3659.9      0.0000697719
 3660.0      0.0000698744
 3660.1      0.0000699763
 3660.2      0.0000700754
 3660.3      0.0000701721
 3660.4      0.0000702659
 3660.5      0.0000703574
 3660.6      0.0000704462
 3660.7      0.0000705323
 3660.8      0.0000706160
 3660.9      0.0000706969
 3661.0      0.0000707755
 3661.1      0.0000708516
 3661.2      0.0000709249
 3661.3      0.0000709958
 3661.4      0.0000710641
 3661.5      0.0000711300
 3661.6      0.0000711934
 3661.7      0.0000712542
 3661.8      0.0000713127
 3661.9      0.0000713685
 3662.0      0.0000714220
 3662.1      0.0000714731
 3662.2      0.0000715216
 3662.3      0.0000715677
 3662.4      0.0000716114
 3662.5      0.0000716527
 3662.6      0.0000716916
 3662.7      0.0000717281
 3662.8      0.0000717622
 3662.9      0.0000717939
 3663.0      0.0000718233
 3663.1      0.0000718503
 3663.2      0.0000718749
 3663.3      0.0000718973
 3663.4      0.0000719172
 3663.5      0.0000719349
 3663.6      0.0000719503
 3663.7      0.0000719633
 3663.8      0.0000719740
 3663.9      0.0000719825
 3664.0      0.0000719887
 3664.1      0.0000719926
 3664.2      0.0000719943
 3664.3      0.0000719938
 3664.4      0.0000719910
 3664.5      0.0000719859
 3664.6      0.0000719787
 3664.7      0.0000719692
 3664.8      0.0000719576
 3664.9      0.0000719437
 3665.0      0.0000719277
 3665.1      0.0000719196
 3665.2      0.0000719087
 3665.3      0.0000718951
 3665.4      0.0000718788
 3665.5      0.0000718599
 3665.6      0.0000718383
 3665.7      0.0000718144
 3665.8      0.0000717879
 3665.9      0.0000717591
 3666.0      0.0000717279
 3666.1      0.0000716945
 3666.2      0.0000716589
 3666.3      0.0000716211
 3666.4      0.0000715813
 3666.5      0.0000715394
 3666.6      0.0000714955
 3666.7      0.0000714498
 3666.8      0.0000714021
 3666.9      0.0000713528
 3667.0      0.0000713017
 3667.1      0.0000712489
 3667.2      0.0000711946
 3667.3      0.0000711386
 3667.4      0.0000710813
 3667.5      0.0000710224
 3667.6      0.0000709621
 3667.7      0.0000709007
 3667.8      0.0000708379
 3667.9      0.0000707740
 3668.0      0.0000707089
 3668.1      0.0000706427
 3668.2      0.0000705757
 3668.3      0.0000705075
 3668.4      0.0000704387
 3668.5      0.0000703688
 3668.6      0.0000702982
 3668.7      0.0000702270
 3668.8      0.0000701551
 3668.9      0.0000700827
 3669.0      0.0000700096
 3669.1      0.0000699360
 3669.2      0.0000698622
 3669.3      0.0000697879
 3669.4      0.0000697135
 3669.5      0.0000696386
 3669.6      0.0000695636
 3669.7      0.0000694887
 3669.8      0.0000694135
 3669.9      0.0000693386
 3670.0      0.0000692635
 3670.1      0.0000691923
 3670.2      0.0000691203
 3670.3      0.0000690472
 3670.4      0.0000689734
 3670.5      0.0000688986
 3670.6      0.0000688231
 3670.7      0.0000687470
 3670.8      0.0000686701
 3670.9      0.0000685929
 3671.0      0.0000685149
 3671.1      0.0000684364
 3671.2      0.0000683577
 3671.3      0.0000682785
 3671.4      0.0000681992
 3671.5      0.0000681194
 3671.6      0.0000680395
 3671.7      0.0000679597
 3671.8      0.0000678795
 3671.9      0.0000677996
 3672.0      0.0000677195
 3672.1      0.0000676395
 3672.2      0.0000675599
 3672.3      0.0000674803
 3672.4      0.0000674012
 3672.5      0.0000673223
 3672.6      0.0000672437
 3672.7      0.0000671657
 3672.8      0.0000670881
 3672.9      0.0000670113
 3673.0      0.0000669348
 3673.1      0.0000668591
 3673.2      0.0000667842
 3673.3      0.0000667100
 3673.4      0.0000666368
 3673.5      0.0000665644
 3673.6      0.0000664929
 3673.7      0.0000664226
 3673.8      0.0000663532
 3673.9      0.0000662851
 3674.0      0.0000662181
 3674.1      0.0000661523
 3674.2      0.0000660880
 3674.3      0.0000660249
 3674.4      0.0000659633
 3674.5      0.0000659031
 3674.6      0.0000658445
 3674.7      0.0000657876
 3674.8      0.0000657322
 3674.9      0.0000656786
 3675.0      0.0000656267
 3675.1      0.0000655815
 3675.2      0.0000655380
 3675.3      0.0000654960
 3675.4      0.0000654555
 3675.5      0.0000654164
 3675.6      0.0000653788
 3675.7      0.0000653426
 3675.8      0.0000653077
 3675.9      0.0000652742
 3676.0      0.0000652419
 3676.1      0.0000652109
 3676.2      0.0000651812
 3676.3      0.0000651526
 3676.4      0.0000651251
 3676.5      0.0000650988
 3676.6      0.0000650735
 3676.7      0.0000650493
 3676.8      0.0000650261
 3676.9      0.0000650038
 3677.0      0.0000649825
 3677.1      0.0000649621
 3677.2      0.0000649425
 3677.3      0.0000649238
 3677.4      0.0000649059
 3677.5      0.0000648887
 3677.6      0.0000648722
 3677.7      0.0000648564
 3677.8      0.0000648413
 3677.9      0.0000648268
 3678.0      0.0000648128
 3678.1      0.0000647994
 3678.2      0.0000647865
 3678.3      0.0000647741
 3678.4      0.0000647621
 3678.5      0.0000647505
 3678.6      0.0000647393
 3678.7      0.0000647284
 3678.8      0.0000647178
 3678.9      0.0000647074
 3679.0      0.0000646973
 3679.1      0.0000646874
 3679.2      0.0000646776
 3679.3      0.0000646679
 3679.4      0.0000646583
 3679.5      0.0000646488
 3679.6      0.0000646392
 3679.7      0.0000646297
 3679.8      0.0000646200
 3679.9      0.0000646103
 3680.0      0.0000646004
 3680.1      0.0000645821
 3680.2      0.0000645639
 3680.3      0.0000645458
 3680.4      0.0000645279
 3680.5      0.0000645101
 3680.6      0.0000644925
 3680.7      0.0000644750
 3680.8      0.0000644577
 3680.9      0.0000644406
 3681.0      0.0000644237
 3681.1      0.0000644069
 3681.2      0.0000643904
 3681.3      0.0000643740
 3681.4      0.0000643579
 3681.5      0.0000643419
 3681.6      0.0000643262
 3681.7      0.0000643107
 3681.8      0.0000642954
 3681.9      0.0000642804
 3682.0      0.0000642655
 3682.1      0.0000642510
 3682.2      0.0000642367
 3682.3      0.0000642226
 3682.4      0.0000642088
 3682.5      0.0000641953
 3682.6      0.0000641821
 3682.7      0.0000641691
 3682.8      0.0000641564
 3682.9      0.0000641441
 3683.0      0.0000641320
 3683.1      0.0000641202
 3683.2      0.0000641087
 3683.3      0.0000640976
 3683.4      0.0000640867
 3683.5      0.0000640762
 3683.6      0.0000640661
 3683.7      0.0000640562
 3683.8      0.0000640468
 3683.9      0.0000640376
 3684.0      0.0000640289
 3684.1      0.0000640205
 3684.2      0.0000640124
 3684.3      0.0000640048
 3684.4      0.0000639975
 3684.5      0.0000639906
 3684.6      0.0000639841
 3684.7      0.0000639780
 3684.8      0.0000639723
 3684.9      0.0000639670
 3685.0      0.0000639622
 3685.1      0.0000639545
 3685.2      0.0000639472
 3685.3      0.0000639402
 3685.4      0.0000639335
 3685.5      0.0000639271
 3685.6      0.0000639211
 3685.7      0.0000639154
 3685.8      0.0000639100
 3685.9      0.0000639050
 3686.0      0.0000639004
 3686.1      0.0000638961
 3686.2      0.0000638922
 3686.3      0.0000638886
 3686.4      0.0000638855
 3686.5      0.0000638827
 3686.6      0.0000638803
 3686.7      0.0000638784
 3686.8      0.0000638768
 3686.9      0.0000638757
 3687.0      0.0000638750
 3687.1      0.0000638747
 3687.2      0.0000638748
 3687.3      0.0000638754
 3687.4      0.0000638765
 3687.5      0.0000638780
 3687.6      0.0000638799
 3687.7      0.0000638823
 3687.8      0.0000638852
 3687.9      0.0000638886
 3688.0      0.0000638925
 3688.1      0.0000638969
 3688.2      0.0000639017
 3688.3      0.0000639071
 3688.4      0.0000639130
 3688.5      0.0000639194
 3688.6      0.0000639263
 3688.7      0.0000639338
 3688.8      0.0000639418
 3688.9      0.0000639503
 3689.0      0.0000639594
 3689.1      0.0000639691
 3689.2      0.0000639793
 3689.3      0.0000639901
 3689.4      0.0000640015
 3689.5      0.0000640134
 3689.6      0.0000640260
 3689.7      0.0000640391
 3689.8      0.0000640529
 3689.9      0.0000640673
 3690.0      0.0000640823
 3690.1      0.0000640865
 3690.2      0.0000640908
 3690.3      0.0000640953
 3690.4      0.0000641000
 3690.5      0.0000641051
 3690.6      0.0000641105
 3690.7      0.0000641162
 3690.8      0.0000641224
 3690.9      0.0000641290
 3691.0      0.0000641362
 3691.1      0.0000641439
 3691.2      0.0000641522
 3691.3      0.0000641612
 3691.4      0.0000641708
 3691.5      0.0000641813
 3691.6      0.0000641925
 3691.7      0.0000642045
 3691.8      0.0000642174
 3691.9      0.0000642312
 3692.0      0.0000642460
 3692.1      0.0000642619
 3692.2      0.0000642787
 3692.3      0.0000642967
 3692.4      0.0000643158
 3692.5      0.0000643362
 3692.6      0.0000643578
 3692.7      0.0000643806
 3692.8      0.0000644048
 3692.9      0.0000644304
 3693.0      0.0000644574
 3693.1      0.0000644859
 3693.2      0.0000645159
 3693.3      0.0000645475
 3693.4      0.0000645806
 3693.5      0.0000646155
 3693.6      0.0000646520
 3693.7      0.0000646903
 3693.8      0.0000647304
 3693.9      0.0000647722
 3694.0      0.0000648160
 3694.1      0.0000648618
 3694.2      0.0000649094
 3694.3      0.0000649592
 3694.4      0.0000650109
 3694.5      0.0000650648
 3694.6      0.0000651209
 3694.7      0.0000651791
 3694.8      0.0000652396
 3694.9      0.0000653023
 3695.0      0.0000653675
 3695.1      0.0000654700
 3695.2      0.0000655765
 3695.3      0.0000656871
 3695.4      0.0000658013
 3695.5      0.0000659191
 3695.6      0.0000660402
 3695.7      0.0000661639
 3695.8      0.0000662906
 3695.9      0.0000664194
 3696.0      0.0000665507
 3696.1      0.0000666840
 3696.2      0.0000668186
 3696.3      0.0000669549
 3696.4      0.0000670921
 3696.5      0.0000672306
 3696.6      0.0000673696
 3696.7      0.0000675088
 3696.8      0.0000676484
 3696.9      0.0000677876
 3697.0      0.0000679268
 3697.1      0.0000680654
 3697.2      0.0000682027
 3697.3      0.0000683393
 3697.4      0.0000684742
 3697.5      0.0000686077
 3697.6      0.0000687394
 3697.7      0.0000688686
 3697.8      0.0000689958
 3697.9      0.0000691200
 3698.0      0.0000692416
 3698.1      0.0000693600
 3698.2      0.0000694747
 3698.3      0.0000695861
 3698.4      0.0000696932
 3698.5      0.0000697965
 3698.6      0.0000698953
 3698.7      0.0000699892
 3698.8      0.0000700784
 3698.9      0.0000701622
 3699.0      0.0000702408
 3699.1      0.0000703136
 3699.2      0.0000703804
 3699.3      0.0000704411
 3699.4      0.0000704951
 3699.5      0.0000705426
 3699.6      0.0000705832
 3699.7      0.0000706164
 3699.8      0.0000706422
 3699.9      0.0000706602
 3700.0      0.0000706703
 3700.1      0.0000706376
 3700.2      0.0000705972
 3700.3      0.0000705491
 3700.4      0.0000704938
 3700.5      0.0000704312
 3700.6      0.0000703616
 3700.7      0.0000702856
 3700.8      0.0000702031
 3700.9      0.0000701145
 3701.0      0.0000700198
 3701.1      0.0000699194
 3701.2      0.0000698138
 3701.3      0.0000697027
 3701.4      0.0000695868
 3701.5      0.0000694660
 3701.6      0.0000693407
 3701.7      0.0000692114
 3701.8      0.0000690777
 3701.9      0.0000689406
 3702.0      0.0000687996
 3702.1      0.0000686553
 3702.2      0.0000685082
 3702.3      0.0000683580
 3702.4      0.0000682055
 3702.5      0.0000680503
 3702.6      0.0000678930
 3702.7      0.0000677342
 3702.8      0.0000675733
 3702.9      0.0000674114
 3703.0      0.0000672480
 3703.1      0.0000670836
 3703.2      0.0000669190
 3703.3      0.0000667535
 3703.4      0.0000665881
 3703.5      0.0000664224
 3703.6      0.0000662570
 3703.7      0.0000660924
 3703.8      0.0000659282
 3703.9      0.0000657654
 3704.0      0.0000656034
 3704.1      0.0000654428
 3704.2      0.0000652843
 3704.3      0.0000651274
 3704.4      0.0000649730
 3704.5      0.0000648206
 3704.6      0.0000646709
 3704.7      0.0000645245
 3704.8      0.0000643808
 3704.9      0.0000642408
 3705.0      0.0000641040
 3705.1      0.0000639869
 3705.2      0.0000638709
 3705.3      0.0000637555
 3705.4      0.0000636415
 3705.5      0.0000635283
 3705.6      0.0000634162
 3705.7      0.0000633056
 3705.8      0.0000631960
 3705.9      0.0000630879
 3706.0      0.0000629810
 3706.1      0.0000628756
 3706.2      0.0000627719
 3706.3      0.0000626696
 3706.4      0.0000625691
 3706.5      0.0000624701
 3706.6      0.0000623729
 3706.7      0.0000622777
 3706.8      0.0000621842
