# K7V spectrum, area normalized to unity (12/Nov/2013, CEM).
#  Lambda (AA)   f(lambda)
 3616.6      0.0000126942
 3616.7      0.0000127104
 3616.8      0.0000127266
 3616.9      0.0000127427
 3617.0      0.0000127589
 3617.1      0.0000127751
 3617.2      0.0000127913
 3617.3      0.0000128074
 3617.4      0.0000128236
 3617.5      0.0000128398
 3617.6      0.0000128559
 3617.7      0.0000128721
 3617.8      0.0000128882
 3617.9      0.0000129044
 3618.0      0.0000129206
 3618.1      0.0000129367
 3618.2      0.0000129529
 3618.3      0.0000129691
 3618.4      0.0000129852
 3618.5      0.0000130014
 3618.6      0.0000130176
 3618.7      0.0000130337
 3618.8      0.0000130499
 3618.9      0.0000130660
 3619.0      0.0000130822
 3619.1      0.0000130983
 3619.2      0.0000131145
 3619.3      0.0000131306
 3619.4      0.0000131468
 3619.5      0.0000131629
 3619.6      0.0000131791
 3619.7      0.0000131952
 3619.8      0.0000132114
 3619.9      0.0000132275
 3620.0      0.0000132437
 3620.1      0.0000132598
 3620.2      0.0000132759
 3620.3      0.0000132921
 3620.4      0.0000133082
 3620.5      0.0000133244
 3620.6      0.0000133405
 3620.7      0.0000133566
 3620.8      0.0000133728
 3620.9      0.0000133889
 3621.0      0.0000134050
 3621.1      0.0000134212
 3621.2      0.0000134373
 3621.3      0.0000134534
 3621.4      0.0000134696
 3621.5      0.0000134857
 3621.6      0.0000135018
 3621.7      0.0000135179
 3621.8      0.0000135341
 3621.9      0.0000135502
 3622.0      0.0000135663
 3622.1      0.0000135825
 3622.2      0.0000135986
 3622.3      0.0000136147
 3622.4      0.0000136308
 3622.5      0.0000136470
 3622.6      0.0000136631
 3622.7      0.0000136792
 3622.8      0.0000136954
 3622.9      0.0000137115
 3623.0      0.0000137276
 3623.1      0.0000137437
 3623.2      0.0000137598
 3623.3      0.0000137759
 3623.4      0.0000137920
 3623.5      0.0000138082
 3623.6      0.0000138243
 3623.7      0.0000138404
 3623.8      0.0000138565
 3623.9      0.0000138726
 3624.0      0.0000138887
 3624.1      0.0000139048
 3624.2      0.0000139209
 3624.3      0.0000139370
 3624.4      0.0000139531
 3624.5      0.0000139692
 3624.6      0.0000139853
 3624.7      0.0000140014
 3624.8      0.0000140175
 3624.9      0.0000140336
 3625.0      0.0000140497
 3625.1      0.0000140658
 3625.2      0.0000140819
 3625.3      0.0000140980
 3625.4      0.0000141141
 3625.5      0.0000141302
 3625.6      0.0000141463
 3625.7      0.0000141624
 3625.8      0.0000141785
 3625.9      0.0000141946
 3626.0      0.0000142107
 3626.1      0.0000142268
 3626.2      0.0000142428
 3626.3      0.0000142589
 3626.4      0.0000142750
 3626.5      0.0000142911
 3626.6      0.0000143072
 3626.7      0.0000143233
 3626.8      0.0000143394
 3626.9      0.0000143554
 3627.0      0.0000143715
 3627.1      0.0000143876
 3627.2      0.0000144037
 3627.3      0.0000144198
 3627.4      0.0000144358
 3627.5      0.0000144519
 3627.6      0.0000144680
 3627.7      0.0000144841
 3627.8      0.0000145002
 3627.9      0.0000145162
 3628.0      0.0000145323
 3628.1      0.0000145484
 3628.2      0.0000145645
 3628.3      0.0000145805
 3628.4      0.0000145966
 3628.5      0.0000146127
 3628.6      0.0000146288
 3628.7      0.0000146448
 3628.8      0.0000146609
 3628.9      0.0000146769
 3629.0      0.0000146930
 3629.1      0.0000147080
 3629.2      0.0000147229
 3629.3      0.0000147377
 3629.4      0.0000147527
 3629.5      0.0000147680
 3629.6      0.0000147837
 3629.7      0.0000148000
 3629.8      0.0000148170
 3629.9      0.0000148348
 3630.0      0.0000148537
 3630.1      0.0000148741
 3630.2      0.0000148955
 3630.3      0.0000149178
 3630.4      0.0000149407
 3630.5      0.0000149643
 3630.6      0.0000149882
 3630.7      0.0000150125
 3630.8      0.0000150369
 3630.9      0.0000150612
 3631.0      0.0000150855
 3631.1      0.0000151087
 3631.2      0.0000151319
 3631.3      0.0000151551
 3631.4      0.0000151782
 3631.5      0.0000152014
 3631.6      0.0000152246
 3631.7      0.0000152478
 3631.8      0.0000152710
 3631.9      0.0000152941
 3632.0      0.0000153173
 3632.1      0.0000153405
 3632.2      0.0000153636
 3632.3      0.0000153868
 3632.4      0.0000154100
 3632.5      0.0000154332
 3632.6      0.0000154563
 3632.7      0.0000154795
 3632.8      0.0000155027
 3632.9      0.0000155258
 3633.0      0.0000155490
 3633.1      0.0000155721
 3633.2      0.0000155953
 3633.3      0.0000156184
 3633.4      0.0000156415
 3633.5      0.0000156647
 3633.6      0.0000156879
 3633.7      0.0000157110
 3633.8      0.0000157342
 3633.9      0.0000157573
 3634.0      0.0000157804
 3634.1      0.0000158036
 3634.2      0.0000158267
 3634.3      0.0000158499
 3634.4      0.0000158730
 3634.5      0.0000158962
 3634.6      0.0000159193
 3634.7      0.0000159424
 3634.8      0.0000159656
 3634.9      0.0000159887
 3635.0      0.0000160119
 3635.1      0.0000160350
 3635.2      0.0000160581
 3635.3      0.0000160813
 3635.4      0.0000161044
 3635.5      0.0000161275
 3635.6      0.0000161507
 3635.7      0.0000161738
 3635.8      0.0000161969
 3635.9      0.0000162200
 3636.0      0.0000162432
 3636.1      0.0000162663
 3636.2      0.0000162894
 3636.3      0.0000163125
 3636.4      0.0000163356
 3636.5      0.0000163588
 3636.6      0.0000163819
 3636.7      0.0000164050
 3636.8      0.0000164281
 3636.9      0.0000164512
 3637.0      0.0000164744
 3637.1      0.0000164975
 3637.2      0.0000165205
 3637.3      0.0000165437
 3637.4      0.0000165667
 3637.5      0.0000165898
 3637.6      0.0000166130
 3637.7      0.0000166360
 3637.8      0.0000166591
 3637.9      0.0000166822
 3638.0      0.0000167053
 3638.1      0.0000167284
 3638.2      0.0000167515
 3638.3      0.0000167746
 3638.4      0.0000167976
 3638.5      0.0000168207
 3638.6      0.0000168439
 3638.7      0.0000168669
 3638.8      0.0000168900
 3638.9      0.0000169131
 3639.0      0.0000169362
 3639.1      0.0000169570
 3639.2      0.0000169775
 3639.3      0.0000169980
 3639.4      0.0000170187
 3639.5      0.0000170402
 3639.6      0.0000170625
 3639.7      0.0000170860
 3639.8      0.0000171111
 3639.9      0.0000171379
 3640.0      0.0000171669
 3640.1      0.0000171993
 3640.2      0.0000172338
 3640.3      0.0000172701
 3640.4      0.0000173079
 3640.5      0.0000173470
 3640.6      0.0000173870
 3640.7      0.0000174275
 3640.8      0.0000174684
 3640.9      0.0000175092
 3641.0      0.0000175498
 3641.1      0.0000175881
 3641.2      0.0000176263
 3641.3      0.0000176646
 3641.4      0.0000177028
 3641.5      0.0000177411
 3641.6      0.0000177794
 3641.7      0.0000178176
 3641.8      0.0000178559
 3641.9      0.0000178941
 3642.0      0.0000179324
 3642.1      0.0000179707
 3642.2      0.0000180088
 3642.3      0.0000180471
 3642.4      0.0000180853
 3642.5      0.0000181236
 3642.6      0.0000181618
 3642.7      0.0000182000
 3642.8      0.0000182383
 3642.9      0.0000182764
 3643.0      0.0000183147
 3643.1      0.0000183530
 3643.2      0.0000183911
 3643.3      0.0000184294
 3643.4      0.0000184676
 3643.5      0.0000185058
 3643.6      0.0000185441
 3643.7      0.0000185823
 3643.8      0.0000186205
 3643.9      0.0000186587
 3644.0      0.0000186969
 3644.1      0.0000187352
 3644.2      0.0000187733
 3644.3      0.0000188116
 3644.4      0.0000188497
 3644.5      0.0000188880
 3644.6      0.0000189262
 3644.7      0.0000189644
 3644.8      0.0000190026
 3644.9      0.0000190407
 3645.0      0.0000190789
 3645.1      0.0000191172
 3645.2      0.0000191553
 3645.3      0.0000191935
 3645.4      0.0000192317
 3645.5      0.0000192699
 3645.6      0.0000193081
 3645.7      0.0000193462
 3645.8      0.0000193845
 3645.9      0.0000194226
 3646.0      0.0000194608
 3646.1      0.0000194990
 3646.2      0.0000195371
 3646.3      0.0000195753
 3646.4      0.0000196134
 3646.5      0.0000196516
 3646.6      0.0000196898
 3646.7      0.0000197279
 3646.8      0.0000197660
 3646.9      0.0000198041
 3647.0      0.0000198423
 3647.1      0.0000198805
 3647.2      0.0000199186
 3647.3      0.0000199568
 3647.4      0.0000199949
 3647.5      0.0000200330
 3647.6      0.0000200712
 3647.7      0.0000201093
 3647.8      0.0000201475
 3647.9      0.0000201855
 3648.0      0.0000202237
 3648.1      0.0000202618
 3648.2      0.0000202999
 3648.3      0.0000203381
 3648.4      0.0000203761
 3648.5      0.0000204143
 3648.6      0.0000204524
 3648.7      0.0000204905
 3648.8      0.0000205286
 3648.9      0.0000205667
 3649.0      0.0000206048
 3649.1      0.0000206434
 3649.2      0.0000206820
 3649.3      0.0000207207
 3649.4      0.0000207592
 3649.5      0.0000207977
 3649.6      0.0000208360
 3649.7      0.0000208739
 3649.8      0.0000209116
 3649.9      0.0000209488
 3650.0      0.0000209857
 3650.1      0.0000210218
 3650.2      0.0000210574
 3650.3      0.0000210927
 3650.4      0.0000211276
 3650.5      0.0000211623
 3650.6      0.0000211968
 3650.7      0.0000212310
 3650.8      0.0000212653
 3650.9      0.0000212996
 3651.0      0.0000213339
 3651.1      0.0000213688
 3651.2      0.0000214035
 3651.3      0.0000214384
 3651.4      0.0000214731
 3651.5      0.0000215079
 3651.6      0.0000215428
 3651.7      0.0000215775
 3651.8      0.0000216123
 3651.9      0.0000216471
 3652.0      0.0000216819
 3652.1      0.0000217167
 3652.2      0.0000217515
 3652.3      0.0000217863
 3652.4      0.0000218210
 3652.5      0.0000218558
 3652.6      0.0000218906
 3652.7      0.0000219253
 3652.8      0.0000219601
 3652.9      0.0000219949
 3653.0      0.0000220297
 3653.1      0.0000220644
 3653.2      0.0000220992
 3653.3      0.0000221339
 3653.4      0.0000221686
 3653.5      0.0000222034
 3653.6      0.0000222382
 3653.7      0.0000222729
 3653.8      0.0000223077
 3653.9      0.0000223424
 3654.0      0.0000223772
 3654.1      0.0000224120
 3654.2      0.0000224467
 3654.3      0.0000224815
 3654.4      0.0000225162
 3654.5      0.0000225509
 3654.6      0.0000225857
 3654.7      0.0000226204
 3654.8      0.0000226552
 3654.9      0.0000226899
 3655.0      0.0000227246
 3655.1      0.0000227594
 3655.2      0.0000227941
 3655.3      0.0000228288
 3655.4      0.0000228635
 3655.5      0.0000228982
 3655.6      0.0000229329
 3655.7      0.0000229676
 3655.8      0.0000230023
 3655.9      0.0000230370
 3656.0      0.0000230717
 3656.1      0.0000231065
 3656.2      0.0000231412
 3656.3      0.0000231759
 3656.4      0.0000232106
 3656.5      0.0000232453
 3656.6      0.0000232801
 3656.7      0.0000233148
 3656.8      0.0000233495
 3656.9      0.0000233842
 3657.0      0.0000234189
 3657.1      0.0000234536
 3657.2      0.0000234882
 3657.3      0.0000235230
 3657.4      0.0000235576
 3657.5      0.0000235923
 3657.6      0.0000236270
 3657.7      0.0000236616
 3657.8      0.0000236963
 3657.9      0.0000237309
 3658.0      0.0000237656
 3658.1      0.0000238003
 3658.2      0.0000238349
 3658.3      0.0000238696
 3658.4      0.0000239042
 3658.5      0.0000239389
 3658.6      0.0000239736
 3658.7      0.0000240082
 3658.8      0.0000240429
 3658.9      0.0000240775
 3659.0      0.0000241122
 3659.1      0.0000241469
 3659.2      0.0000241815
 3659.3      0.0000242162
 3659.4      0.0000242508
 3659.5      0.0000242854
 3659.6      0.0000243201
 3659.7      0.0000243547
 3659.8      0.0000243894
 3659.9      0.0000244239
 3660.0      0.0000244586
 3660.1      0.0000244933
 3660.2      0.0000245279
 3660.3      0.0000245625
 3660.4      0.0000245971
 3660.5      0.0000246318
 3660.6      0.0000246664
 3660.7      0.0000247010
 3660.8      0.0000247357
 3660.9      0.0000247702
 3661.0      0.0000248049
 3661.1      0.0000248395
 3661.2      0.0000248741
 3661.3      0.0000249087
 3661.4      0.0000249433
 3661.5      0.0000249779
 3661.6      0.0000250126
 3661.7      0.0000250471
 3661.8      0.0000250818
 3661.9      0.0000251163
 3662.0      0.0000251509
 3662.1      0.0000251856
 3662.2      0.0000252201
 3662.3      0.0000252547
 3662.4      0.0000252893
 3662.5      0.0000253239
 3662.6      0.0000253585
 3662.7      0.0000253930
 3662.8      0.0000254276
 3662.9      0.0000254621
 3663.0      0.0000254968
 3663.1      0.0000255314
 3663.2      0.0000255659
 3663.3      0.0000256005
 3663.4      0.0000256351
 3663.5      0.0000256697
 3663.6      0.0000257043
 3663.7      0.0000257388
 3663.8      0.0000257734
 3663.9      0.0000258079
 3664.0      0.0000258425
 3664.1      0.0000258771
 3664.2      0.0000259116
 3664.3      0.0000259462
 3664.4      0.0000259807
 3664.5      0.0000260153
 3664.6      0.0000260499
 3664.7      0.0000260844
 3664.8      0.0000261189
 3664.9      0.0000261534
 3665.0      0.0000261880
 3665.1      0.0000262226
 3665.2      0.0000262570
 3665.3      0.0000262916
 3665.4      0.0000263261
 3665.5      0.0000263607
 3665.6      0.0000263952
 3665.7      0.0000264297
 3665.8      0.0000264643
 3665.9      0.0000264987
 3666.0      0.0000265333
 3666.1      0.0000265678
 3666.2      0.0000266023
 3666.3      0.0000266369
 3666.4      0.0000266713
 3666.5      0.0000267059
 3666.6      0.0000267404
 3666.7      0.0000267749
 3666.8      0.0000268094
 3666.9      0.0000268438
 3667.0      0.0000268784
 3667.1      0.0000269129
 3667.2      0.0000269473
 3667.3      0.0000269819
 3667.4      0.0000270163
 3667.5      0.0000270508
 3667.6      0.0000270853
 3667.7      0.0000271198
 3667.8      0.0000271543
 3667.9      0.0000271887
 3668.0      0.0000272232
 3668.1      0.0000272577
 3668.2      0.0000272922
 3668.3      0.0000273267
 3668.4      0.0000273611
 3668.5      0.0000273956
 3668.6      0.0000274301
 3668.7      0.0000274646
 3668.8      0.0000274991
 3668.9      0.0000275335
 3669.0      0.0000275680
 3669.1      0.0000276142
 3669.2      0.0000276618
 3669.3      0.0000277095
 3669.4      0.0000277555
 3669.5      0.0000277986
 3669.6      0.0000278369
 3669.7      0.0000278690
 3669.8      0.0000278934
 3669.9      0.0000279084
 3670.0      0.0000279126
 3670.1      0.0000278997
 3670.2      0.0000278760
 3670.3      0.0000278428
 3670.4      0.0000278021
 3670.5      0.0000277549
 3670.6      0.0000277032
 3670.7      0.0000276484
 3670.8      0.0000275920
 3670.9      0.0000275357
 3671.0      0.0000274809
 3671.1      0.0000274376
 3671.2      0.0000273945
 3671.3      0.0000273513
 3671.4      0.0000273082
 3671.5      0.0000272650
 3671.6      0.0000272218
 3671.7      0.0000271788
 3671.8      0.0000271356
 3671.9      0.0000270925
 3672.0      0.0000270493
 3672.1      0.0000270061
 3672.2      0.0000269630
 3672.3      0.0000269198
 3672.4      0.0000268768
 3672.5      0.0000268336
 3672.6      0.0000267904
 3672.7      0.0000267473
 3672.8      0.0000267042
 3672.9      0.0000266611
 3673.0      0.0000266180
 3673.1      0.0000265748
 3673.2      0.0000265318
 3673.3      0.0000264886
 3673.4      0.0000264456
 3673.5      0.0000264024
 3673.6      0.0000263593
 3673.7      0.0000263163
 3673.8      0.0000262731
 3673.9      0.0000262301
 3674.0      0.0000261870
 3674.1      0.0000261438
 3674.2      0.0000261008
 3674.3      0.0000260576
 3674.4      0.0000260146
 3674.5      0.0000259714
 3674.6      0.0000259283
 3674.7      0.0000258853
 3674.8      0.0000258421
 3674.9      0.0000257991
 3675.0      0.0000257560
 3675.1      0.0000257129
 3675.2      0.0000256699
 3675.3      0.0000256268
 3675.4      0.0000255838
 3675.5      0.0000255407
 3675.6      0.0000254977
 3675.7      0.0000254547
 3675.8      0.0000254116
 3675.9      0.0000253687
 3676.0      0.0000253256
 3676.1      0.0000252825
 3676.2      0.0000252395
 3676.3      0.0000251964
 3676.4      0.0000251534
 3676.5      0.0000251103
 3676.6      0.0000250672
 3676.7      0.0000250243
 3676.8      0.0000249812
 3676.9      0.0000249382
 3677.0      0.0000248951
 3677.1      0.0000248521
 3677.2      0.0000248091
 3677.3      0.0000247661
 3677.4      0.0000247231
 3677.5      0.0000246801
 3677.6      0.0000246370
 3677.7      0.0000245941
 3677.8      0.0000245511
 3677.9      0.0000245081
 3678.0      0.0000244651
 3678.1      0.0000244220
 3678.2      0.0000243791
 3678.3      0.0000243361
 3678.4      0.0000242931
 3678.5      0.0000242501
 3678.6      0.0000242071
 3678.7      0.0000241641
 3678.8      0.0000241211
 3678.9      0.0000240782
 3679.0      0.0000240352
 3679.1      0.0000239921
 3679.2      0.0000239492
 3679.3      0.0000239062
 3679.4      0.0000238633
 3679.5      0.0000238203
 3679.6      0.0000237773
 3679.7      0.0000237344
 3679.8      0.0000236914
 3679.9      0.0000236485
 3680.0      0.0000236055
 3680.1      0.0000235625
 3680.2      0.0000235196
 3680.3      0.0000234766
 3680.4      0.0000234338
 3680.5      0.0000233908
 3680.6      0.0000233478
 3680.7      0.0000233050
 3680.8      0.0000232620
 3680.9      0.0000232191
 3681.0      0.0000231761
 3681.1      0.0000231332
 3681.2      0.0000230903
 3681.3      0.0000230473
 3681.4      0.0000230044
 3681.5      0.0000229614
 3681.6      0.0000229184
 3681.7      0.0000228756
 3681.8      0.0000228326
 3681.9      0.0000227897
 3682.0      0.0000227468
 3682.1      0.0000227038
 3682.2      0.0000226610
 3682.3      0.0000226181
 3682.4      0.0000225752
 3682.5      0.0000225323
 3682.6      0.0000224894
 3682.7      0.0000224466
 3682.8      0.0000224037
 3682.9      0.0000223609
 3683.0      0.0000223180
 3683.1      0.0000222751
 3683.2      0.0000222322
 3683.3      0.0000221893
 3683.4      0.0000221465
 3683.5      0.0000221036
 3683.6      0.0000220607
 3683.7      0.0000220178
 3683.8      0.0000219749
 3683.9      0.0000219321
 3684.0      0.0000218892
 3684.1      0.0000218463
 3684.2      0.0000218035
 3684.3      0.0000217606
 3684.4      0.0000217178
 3684.5      0.0000216749
 3684.6      0.0000216321
 3684.7      0.0000215893
 3684.8      0.0000215464
 3684.9      0.0000215036
 3685.0      0.0000214607
 3685.1      0.0000214179
 3685.2      0.0000213751
 3685.3      0.0000213322
 3685.4      0.0000212894
 3685.5      0.0000212466
 3685.6      0.0000212037
 3685.7      0.0000211609
 3685.8      0.0000211181
 3685.9      0.0000210753
 3686.0      0.0000210325
 3686.1      0.0000209896
 3686.2      0.0000209469
 3686.3      0.0000209040
 3686.4      0.0000208612
 3686.5      0.0000208184
 3686.6      0.0000207756
 3686.7      0.0000207328
 3686.8      0.0000206900
 3686.9      0.0000206473
 3687.0      0.0000206044
 3687.1      0.0000205616
 3687.2      0.0000205189
 3687.3      0.0000204761
 3687.4      0.0000204334
 3687.5      0.0000203906
 3687.6      0.0000203478
 3687.7      0.0000203051
 3687.8      0.0000202623
 3687.9      0.0000202196
 3688.0      0.0000201768
 3688.1      0.0000201340
 3688.2      0.0000200913
 3688.3      0.0000200484
 3688.4      0.0000200057
 3688.5      0.0000199629
 3688.6      0.0000199201
 3688.7      0.0000198774
 3688.8      0.0000198346
 3688.9      0.0000197919
 3689.0      0.0000197491
 3689.1      0.0000197031
 3689.2      0.0000196568
 3689.3      0.0000196104
 3689.4      0.0000195645
 3689.5      0.0000195194
 3689.6      0.0000194756
 3689.7      0.0000194336
 3689.8      0.0000193936
 3689.9      0.0000193562
 3690.0      0.0000193218
 3690.1      0.0000192920
 3690.2      0.0000192654
 3690.3      0.0000192412
 3690.4      0.0000192192
 3690.5      0.0000191988
 3690.6      0.0000191797
 3690.7      0.0000191616
 3690.8      0.0000191438
 3690.9      0.0000191261
 3691.0      0.0000191079
 3691.1      0.0000190865
 3691.2      0.0000190651
 3691.3      0.0000190437
 3691.4      0.0000190224
 3691.5      0.0000190010
 3691.6      0.0000189796
 3691.7      0.0000189582
 3691.8      0.0000189368
 3691.9      0.0000189155
 3692.0      0.0000188941
 3692.1      0.0000188727
 3692.2      0.0000188514
 3692.3      0.0000188300
 3692.4      0.0000188087
 3692.5      0.0000187873
 3692.6      0.0000187659
 3692.7      0.0000187445
 3692.8      0.0000187232
 3692.9      0.0000187018
 3693.0      0.0000186804
 3693.1      0.0000186591
 3693.2      0.0000186377
 3693.3      0.0000186164
 3693.4      0.0000185950
 3693.5      0.0000185737
 3693.6      0.0000185523
 3693.7      0.0000185310
 3693.8      0.0000185096
 3693.9      0.0000184883
 3694.0      0.0000184669
 3694.1      0.0000184456
 3694.2      0.0000184243
 3694.3      0.0000184029
 3694.4      0.0000183816
 3694.5      0.0000183602
 3694.6      0.0000183389
 3694.7      0.0000183176
 3694.8      0.0000182962
 3694.9      0.0000182749
 3695.0      0.0000182535
 3695.1      0.0000182322
 3695.2      0.0000182109
 3695.3      0.0000181895
 3695.4      0.0000181682
 3695.5      0.0000181469
 3695.6      0.0000181255
 3695.7      0.0000181042
 3695.8      0.0000180829
 3695.9      0.0000180616
 3696.0      0.0000180402
 3696.1      0.0000180189
 3696.2      0.0000179976
 3696.3      0.0000179763
 3696.4      0.0000179550
 3696.5      0.0000179336
 3696.6      0.0000179123
 3696.7      0.0000178910
 3696.8      0.0000178697
 3696.9      0.0000178484
 3697.0      0.0000178271
 3697.1      0.0000178057
 3697.2      0.0000177844
 3697.3      0.0000177631
 3697.4      0.0000177418
 3697.5      0.0000177205
 3697.6      0.0000176992
 3697.7      0.0000176779
 3697.8      0.0000176566
 3697.9      0.0000176353
 3698.0      0.0000176140
 3698.1      0.0000175927
 3698.2      0.0000175714
 3698.3      0.0000175501
 3698.4      0.0000175288
 3698.5      0.0000175075
 3698.6      0.0000174862
 3698.7      0.0000174649
 3698.8      0.0000174436
 3698.9      0.0000174224
 3699.0      0.0000174010
 3699.1      0.0000173797
 3699.2      0.0000173585
 3699.3      0.0000173372
 3699.4      0.0000173159
 3699.5      0.0000172946
 3699.6      0.0000172733
 3699.7      0.0000172520
 3699.8      0.0000172307
 3699.9      0.0000172095
 3700.0      0.0000171882
 3700.1      0.0000171669
 3700.2      0.0000171456
 3700.3      0.0000171243
 3700.4      0.0000171031
 3700.5      0.0000170818
 3700.6      0.0000170605
 3700.7      0.0000170393
 3700.8      0.0000170180
 3700.9      0.0000169967
 3701.0      0.0000169755
 3701.1      0.0000169542
 3701.2      0.0000169329
 3701.3      0.0000169116
 3701.4      0.0000168904
 3701.5      0.0000168691
 3701.6      0.0000168478
 3701.7      0.0000168266
 3701.8      0.0000168053
 3701.9      0.0000167841
 3702.0      0.0000167628
 3702.1      0.0000167415
 3702.2      0.0000167203
 3702.3      0.0000166991
 3702.4      0.0000166778
 3702.5      0.0000166566
 3702.6      0.0000166353
 3702.7      0.0000166141
 3702.8      0.0000165928
 3702.9      0.0000165716
 3703.0      0.0000165504
 3703.1      0.0000165291
 3703.2      0.0000165079
 3703.3      0.0000164866
 3703.4      0.0000164654
 3703.5      0.0000164441
 3703.6      0.0000164229
 3703.7      0.0000164017
 3703.8      0.0000163804
 3703.9      0.0000163592
 3704.0      0.0000163379
 3704.1      0.0000163167
 3704.2      0.0000162955
 3704.3      0.0000162742
 3704.4      0.0000162530
 3704.5      0.0000162318
 3704.6      0.0000162105
 3704.7      0.0000161894
 3704.8      0.0000161681
 3704.9      0.0000161469
 3705.0      0.0000161257
 3705.1      0.0000161044
 3705.2      0.0000160833
 3705.3      0.0000160620
 3705.4      0.0000160408
 3705.5      0.0000160196
 3705.6      0.0000159984
 3705.7      0.0000159772
 3705.8      0.0000159559
 3705.9      0.0000159348
 3706.0      0.0000159135
 3706.1      0.0000158923
 3706.2      0.0000158711
 3706.3      0.0000158499
 3706.4      0.0000158287
 3706.5      0.0000158075
 3706.6      0.0000157863
 3706.7      0.0000157651
 3706.8      0.0000157439
