# NGC1068 spectrum, area normalized to unity (12/Nov/2013, CEM).
#  Lambda (AA)   f(lambda)
 3608.8      0.0000623419
 3608.9      0.0000623646
 3609.0      0.0000623874
 3609.1      0.0000624102
 3609.2      0.0000624330
 3609.3      0.0000624559
 3609.4      0.0000624787
 3609.5      0.0000625016
 3609.6      0.0000625274
 3609.7      0.0000625532
 3609.8      0.0000625776
 3609.9      0.0000625989
 3610.0      0.0000626157
 3610.1      0.0000626258
 3610.2      0.0000626313
 3610.3      0.0000626338
 3610.4      0.0000626348
 3610.5      0.0000626359
 3610.6      0.0000626400
 3610.7      0.0000626441
 3610.8      0.0000626482
 3610.9      0.0000626523
 3611.0      0.0000626564
 3611.1      0.0000626606
 3611.2      0.0000626647
 3611.3      0.0000626688
 3611.4      0.0000626729
 3611.5      0.0000626770
 3611.6      0.0000626811
 3611.7      0.0000626851
 3611.8      0.0000626891
 3611.9      0.0000626931
 3612.0      0.0000626972
 3612.1      0.0000627012
 3612.2      0.0000627052
 3612.3      0.0000627092
 3612.4      0.0000627132
 3612.5      0.0000627173
 3612.6      0.0000627214
 3612.7      0.0000627255
 3612.8      0.0000627296
 3612.9      0.0000627337
 3613.0      0.0000627379
 3613.1      0.0000627420
 3613.2      0.0000627461
 3613.3      0.0000627502
 3613.4      0.0000627543
 3613.5      0.0000627584
 3613.6      0.0000627625
 3613.7      0.0000627665
 3613.8      0.0000627705
 3613.9      0.0000627745
 3614.0      0.0000627786
 3614.1      0.0000627827
 3614.2      0.0000627868
 3614.3      0.0000627909
 3614.4      0.0000627950
 3614.5      0.0000627991
 3614.6      0.0000628033
 3614.7      0.0000628074
 3614.8      0.0000628115
 3614.9      0.0000628156
 3615.0      0.0000628197
 3615.1      0.0000628238
 3615.2      0.0000628278
 3615.3      0.0000628318
 3615.4      0.0000628358
 3615.5      0.0000628399
 3615.6      0.0000628440
 3615.7      0.0000628481
 3615.8      0.0000628522
 3615.9      0.0000628563
 3616.0      0.0000628604
 3616.1      0.0000628645
 3616.2      0.0000628685
 3616.3      0.0000628725
 3616.4      0.0000628765
 3616.5      0.0000628806
 3616.6      0.0000628847
 3616.7      0.0000628888
 3616.8      0.0000628929
 3616.9      0.0000628970
 3617.0      0.0000629011
 3617.1      0.0000629053
 3617.2      0.0000629094
 3617.3      0.0000629135
 3617.4      0.0000629176
 3617.5      0.0000629217
 3617.6      0.0000629257
 3617.7      0.0000629298
 3617.8      0.0000629338
 3617.9      0.0000629378
 3618.0      0.0000629418
 3618.1      0.0000629459
 3618.2      0.0000629500
 3618.3      0.0000629542
 3618.4      0.0000629583
 3618.5      0.0000629624
 3618.6      0.0000629665
 3618.7      0.0000629707
 3618.8      0.0000629748
 3618.9      0.0000629789
 3619.0      0.0000629830
 3619.1      0.0000629870
 3619.2      0.0000629910
 3619.3      0.0000629951
 3619.4      0.0000629991
 3619.5      0.0000630031
 3619.6      0.0000630072
 3619.7      0.0000630113
 3619.8      0.0000630155
 3619.9      0.0000630196
 3620.0      0.0000630237
 3620.1      0.0000630278
 3620.2      0.0000630318
 3620.3      0.0000630359
 3620.4      0.0000630399
 3620.5      0.0000630438
 3620.6      0.0000630477
 3620.7      0.0000630515
 3620.8      0.0000630554
 3620.9      0.0000630592
 3621.0      0.0000630631
 3621.1      0.0000630672
 3621.2      0.0000630713
 3621.3      0.0000630754
 3621.4      0.0000630795
 3621.5      0.0000630837
 3621.6      0.0000630878
 3621.7      0.0000630919
 3621.8      0.0000630960
 3621.9      0.0000631002
 3622.0      0.0000631043
 3622.1      0.0000631084
 3622.2      0.0000631125
 3622.3      0.0000631166
 3622.4      0.0000631207
 3622.5      0.0000631248
 3622.6      0.0000631289
 3622.7      0.0000631329
 3622.8      0.0000631369
 3622.9      0.0000631409
 3623.0      0.0000631450
 3623.1      0.0000631491
 3623.2      0.0000631532
 3623.3      0.0000631573
 3623.4      0.0000631614
 3623.5      0.0000631655
 3623.6      0.0000631696
 3623.7      0.0000631736
 3623.8      0.0000631776
 3623.9      0.0000631816
 3624.0      0.0000631857
 3624.1      0.0000631898
 3624.2      0.0000631939
 3624.3      0.0000631980
 3624.4      0.0000632022
 3624.5      0.0000632063
 3624.6      0.0000632103
 3624.7      0.0000632143
 3624.8      0.0000632183
 3624.9      0.0000632224
 3625.0      0.0000632264
 3625.1      0.0000632305
 3625.2      0.0000632346
 3625.3      0.0000632387
 3625.4      0.0000632428
 3625.5      0.0000632470
 3625.6      0.0000632511
 3625.7      0.0000632552
 3625.8      0.0000632593
 3625.9      0.0000632634
 3626.0      0.0000632675
 3626.1      0.0000632717
 3626.2      0.0000632758
 3626.3      0.0000632799
 3626.4      0.0000632840
 3626.5      0.0000632881
 3626.6      0.0000632921
 3626.7      0.0000632962
 3626.8      0.0000633002
 3626.9      0.0000633042
 3627.0      0.0000633083
 3627.1      0.0000633123
 3627.2      0.0000633164
 3627.3      0.0000633206
 3627.4      0.0000633247
 3627.5      0.0000633288
 3627.6      0.0000633329
 3627.7      0.0000633371
 3627.8      0.0000633412
 3627.9      0.0000633453
 3628.0      0.0000633494
 3628.1      0.0000633534
 3628.2      0.0000633574
 3628.3      0.0000633615
 3628.4      0.0000633655
 3628.5      0.0000633695
 3628.6      0.0000633736
 3628.7      0.0000633777
 3628.8      0.0000633819
 3628.9      0.0000633860
 3629.0      0.0000633901
 3629.1      0.0000633941
 3629.2      0.0000633982
 3629.3      0.0000634022
 3629.4      0.0000634062
 3629.5      0.0000634102
 3629.6      0.0000634152
 3629.7      0.0000634202
 3629.8      0.0000634248
 3629.9      0.0000634284
 3630.0      0.0000634308
 3630.1      0.0000634311
 3630.2      0.0000634302
 3630.3      0.0000634283
 3630.4      0.0000634260
 3630.5      0.0000634237
 3630.6      0.0000634222
 3630.7      0.0000634208
 3630.8      0.0000634194
 3630.9      0.0000634180
 3631.0      0.0000634165
 3631.1      0.0000634151
 3631.2      0.0000634137
 3631.3      0.0000634122
 3631.4      0.0000634108
 3631.5      0.0000634094
 3631.6      0.0000634080
 3631.7      0.0000634065
 3631.8      0.0000634051
 3631.9      0.0000634037
 3632.0      0.0000634023
 3632.1      0.0000634008
 3632.2      0.0000633994
 3632.3      0.0000633980
 3632.4      0.0000633966
 3632.5      0.0000633951
 3632.6      0.0000633937
 3632.7      0.0000633922
 3632.8      0.0000633908
 3632.9      0.0000633894
 3633.0      0.0000633880
 3633.1      0.0000633866
 3633.2      0.0000633853
 3633.3      0.0000633840
 3633.4      0.0000633826
 3633.5      0.0000633813
 3633.6      0.0000633799
 3633.7      0.0000633785
 3633.8      0.0000633770
 3633.9      0.0000633756
 3634.0      0.0000633741
 3634.1      0.0000633727
 3634.2      0.0000633713
 3634.3      0.0000633699
 3634.4      0.0000633684
 3634.5      0.0000633670
 3634.6      0.0000633656
 3634.7      0.0000633642
 3634.8      0.0000633627
 3634.9      0.0000633613
 3635.0      0.0000633599
 3635.1      0.0000633584
 3635.2      0.0000633570
 3635.3      0.0000633556
 3635.4      0.0000633542
 3635.5      0.0000633527
 3635.6      0.0000633513
 3635.7      0.0000633499
 3635.8      0.0000633485
 3635.9      0.0000633470
 3636.0      0.0000633456
 3636.1      0.0000633442
 3636.2      0.0000633427
 3636.3      0.0000633413
 3636.4      0.0000633399
 3636.5      0.0000633385
 3636.6      0.0000633370
 3636.7      0.0000633356
 3636.8      0.0000633342
 3636.9      0.0000633328
 3637.0      0.0000633313
 3637.1      0.0000633299
 3637.2      0.0000633285
 3637.3      0.0000633270
 3637.4      0.0000633256
 3637.5      0.0000633242
 3637.6      0.0000633228
 3637.7      0.0000633213
 3637.8      0.0000633199
 3637.9      0.0000633185
 3638.0      0.0000633171
 3638.1      0.0000633156
 3638.2      0.0000633142
 3638.3      0.0000633127
 3638.4      0.0000633113
 3638.5      0.0000633099
 3638.6      0.0000633086
 3638.7      0.0000633073
 3638.8      0.0000633059
 3638.9      0.0000633046
 3639.0      0.0000633032
 3639.1      0.0000633017
 3639.2      0.0000633002
 3639.3      0.0000632987
 3639.4      0.0000632971
 3639.5      0.0000632957
 3639.6      0.0000632925
 3639.7      0.0000632894
 3639.8      0.0000632872
 3639.9      0.0000632867
 3640.0      0.0000632889
 3640.1      0.0000632951
 3640.2      0.0000633038
 3640.3      0.0000633144
 3640.4      0.0000633258
 3640.5      0.0000633372
 3640.6      0.0000633469
 3640.7      0.0000633565
 3640.8      0.0000633662
 3640.9      0.0000633758
 3641.0      0.0000633855
 3641.1      0.0000633951
 3641.2      0.0000634048
 3641.3      0.0000634145
 3641.4      0.0000634241
 3641.5      0.0000634337
 3641.6      0.0000634433
 3641.7      0.0000634529
 3641.8      0.0000634624
 3641.9      0.0000634720
 3642.0      0.0000634816
 3642.1      0.0000634912
 3642.2      0.0000635009
 3642.3      0.0000635105
 3642.4      0.0000635202
 3642.5      0.0000635299
 3642.6      0.0000635395
 3642.7      0.0000635492
 3642.8      0.0000635588
 3642.9      0.0000635685
 3643.0      0.0000635781
 3643.1      0.0000635878
 3643.2      0.0000635974
 3643.3      0.0000636071
 3643.4      0.0000636167
 3643.5      0.0000636264
 3643.6      0.0000636360
 3643.7      0.0000636457
 3643.8      0.0000636553
 3643.9      0.0000636650
 3644.0      0.0000636747
 3644.1      0.0000636843
 3644.2      0.0000636940
 3644.3      0.0000637036
 3644.4      0.0000637133
 3644.5      0.0000637229
 3644.6      0.0000637329
 3644.7      0.0000637428
 3644.8      0.0000637526
 3644.9      0.0000637621
 3645.0      0.0000637712
 3645.1      0.0000637793
 3645.2      0.0000637870
 3645.3      0.0000637945
 3645.4      0.0000638021
 3645.5      0.0000638102
 3645.6      0.0000638192
 3645.7      0.0000638286
 3645.8      0.0000638383
 3645.9      0.0000638482
 3646.0      0.0000638581
 3646.1      0.0000638677
 3646.2      0.0000638773
 3646.3      0.0000638870
 3646.4      0.0000638966
 3646.5      0.0000639063
 3646.6      0.0000640579
 3646.7      0.0000642090
 3646.8      0.0000642897
 3646.9      0.0000642287
 3647.0      0.0000639550
 3647.1      0.0000632202
 3647.2      0.0000622750
 3647.3      0.0000612567
 3647.4      0.0000603116
 3647.5      0.0000595767
 3647.6      0.0000593028
 3647.7      0.0000592417
 3647.8      0.0000593221
 3647.9      0.0000594731
 3648.0      0.0000596245
 3648.1      0.0000596341
 3648.2      0.0000596438
 3648.3      0.0000596535
 3648.4      0.0000596631
 3648.5      0.0000596728
 3648.6      0.0000596824
 3648.7      0.0000596919
 3648.8      0.0000597015
 3648.9      0.0000597110
 3649.0      0.0000597206
 3649.1      0.0000597302
 3649.2      0.0000597397
 3649.3      0.0000597493
 3649.4      0.0000597589
 3649.5      0.0000597685
 3649.6      0.0000597789
 3649.7      0.0000597893
 3649.8      0.0000597993
 3649.9      0.0000598084
 3650.0      0.0000598163
 3650.1      0.0000598223
 3650.2      0.0000598271
 3650.3      0.0000598310
 3650.4      0.0000598346
 3650.5      0.0000598381
 3650.6      0.0000598426
 3650.7      0.0000598470
 3650.8      0.0000598514
 3650.9      0.0000598559
 3651.0      0.0000598604
 3651.1      0.0000598648
 3651.2      0.0000598693
 3651.3      0.0000598738
 3651.4      0.0000598782
 3651.5      0.0000598826
 3651.6      0.0000598870
 3651.7      0.0000598914
 3651.8      0.0000598957
 3651.9      0.0000599001
 3652.0      0.0000599044
 3652.1      0.0000599089
 3652.2      0.0000599133
 3652.3      0.0000599178
 3652.4      0.0000599222
 3652.5      0.0000599267
 3652.6      0.0000599311
 3652.7      0.0000599356
 3652.8      0.0000599400
 3652.9      0.0000599445
 3653.0      0.0000599489
 3653.1      0.0000599534
 3653.2      0.0000599579
 3653.3      0.0000599623
 3653.4      0.0000599667
 3653.5      0.0000599712
 3653.6      0.0000599756
 3653.7      0.0000599799
 3653.8      0.0000599843
 3653.9      0.0000599886
 3654.0      0.0000599930
 3654.1      0.0000599974
 3654.2      0.0000600019
 3654.3      0.0000600063
 3654.4      0.0000600108
 3654.5      0.0000600152
 3654.6      0.0000600197
 3654.7      0.0000600242
 3654.8      0.0000600286
 3654.9      0.0000600331
 3655.0      0.0000600375
 3655.1      0.0000600419
 3655.2      0.0000600462
 3655.3      0.0000600506
 3655.4      0.0000600549
 3655.5      0.0000600593
 3655.6      0.0000600637
 3655.7      0.0000600682
 3655.8      0.0000600726
 3655.9      0.0000600771
 3656.0      0.0000600816
 3656.1      0.0000600860
 3656.2      0.0000600905
 3656.3      0.0000600949
 3656.4      0.0000600993
 3656.5      0.0000601038
 3656.6      0.0000601083
 3656.7      0.0000601127
 3656.8      0.0000601172
 3656.9      0.0000601216
 3657.0      0.0000601260
 3657.1      0.0000601304
 3657.2      0.0000601348
 3657.3      0.0000601391
 3657.4      0.0000601435
 3657.5      0.0000601479
 3657.6      0.0000601523
 3657.7      0.0000601567
 3657.8      0.0000601612
 3657.9      0.0000601656
 3658.0      0.0000601701
 3658.1      0.0000601746
 3658.2      0.0000601790
 3658.3      0.0000601835
 3658.4      0.0000601879
 3658.5      0.0000601924
 3658.6      0.0000601968
 3658.7      0.0000602013
 3658.8      0.0000602057
 3658.9      0.0000602102
 3659.0      0.0000602146
 3659.1      0.0000602190
 3659.2      0.0000602233
 3659.3      0.0000602277
 3659.4      0.0000602320
 3659.5      0.0000602364
 3659.6      0.0000602409
 3659.7      0.0000602453
 3659.8      0.0000602498
 3659.9      0.0000602542
 3660.0      0.0000602587
 3660.1      0.0000602631
 3660.2      0.0000602676
 3660.3      0.0000602720
 3660.4      0.0000602765
 3660.5      0.0000602809
 3660.6      0.0000602854
 3660.7      0.0000602898
 3660.8      0.0000602943
 3660.9      0.0000602987
 3661.0      0.0000603032
 3661.1      0.0000603075
 3661.2      0.0000603119
 3661.3      0.0000603163
 3661.4      0.0000603206
 3661.5      0.0000603250
 3661.6      0.0000603294
 3661.7      0.0000603338
 3661.8      0.0000603383
 3661.9      0.0000603428
 3662.0      0.0000603472
 3662.1      0.0000603517
 3662.2      0.0000603561
 3662.3      0.0000603606
 3662.4      0.0000603650
 3662.5      0.0000603695
 3662.6      0.0000603739
 3662.7      0.0000603784
 3662.8      0.0000603829
 3662.9      0.0000603873
 3663.0      0.0000603917
 3663.1      0.0000603961
 3663.2      0.0000604005
 3663.3      0.0000604048
 3663.4      0.0000604092
 3663.5      0.0000604135
 3663.6      0.0000604180
 3663.7      0.0000604224
 3663.8      0.0000604269
 3663.9      0.0000604313
 3664.0      0.0000604358
 3664.1      0.0000604403
 3664.2      0.0000604447
 3664.3      0.0000604492
 3664.4      0.0000604536
 3664.5      0.0000604580
 3664.6      0.0000604624
 3664.7      0.0000604668
 3664.8      0.0000604711
 3664.9      0.0000604755
 3665.0      0.0000604799
 3665.1      0.0000604843
 3665.2      0.0000604887
 3665.3      0.0000604932
 3665.4      0.0000604976
 3665.5      0.0000605021
 3665.6      0.0000605066
 3665.7      0.0000605110
 3665.8      0.0000605154
 3665.9      0.0000605199
 3666.0      0.0000605243
 3666.1      0.0000605288
 3666.2      0.0000605333
 3666.3      0.0000605377
 3666.4      0.0000605422
 3666.5      0.0000605466
 3666.6      0.0000605510
 3666.7      0.0000605553
 3666.8      0.0000605597
 3666.9      0.0000605640
 3667.0      0.0000605684
 3667.1      0.0000605728
 3667.2      0.0000605773
 3667.3      0.0000605817
 3667.4      0.0000605862
 3667.5      0.0000605907
 3667.6      0.0000605951
 3667.7      0.0000605996
 3667.8      0.0000606040
 3667.9      0.0000606085
 3668.0      0.0000606129
 3668.1      0.0000606174
 3668.2      0.0000606218
 3668.3      0.0000606263
 3668.4      0.0000606307
 3668.5      0.0000606351
 3668.6      0.0000606395
 3668.7      0.0000606439
 3668.8      0.0000606482
 3668.9      0.0000606526
 3669.0      0.0000606570
 3669.1      0.0000606614
 3669.2      0.0000606658
 3669.3      0.0000606703
 3669.4      0.0000606748
 3669.5      0.0000606792
 3669.6      0.0000606863
 3669.7      0.0000606934
 3669.8      0.0000606992
 3669.9      0.0000607023
 3670.0      0.0000607015
 3670.1      0.0000606946
 3670.2      0.0000606837
 3670.3      0.0000606702
 3670.4      0.0000606554
 3670.5      0.0000606406
 3670.6      0.0000606285
 3670.7      0.0000606164
 3670.8      0.0000606043
 3670.9      0.0000605923
 3671.0      0.0000605802
 3671.1      0.0000605681
 3671.2      0.0000605560
 3671.3      0.0000605439
 3671.4      0.0000605318
 3671.5      0.0000605197
 3671.6      0.0000605076
 3671.7      0.0000604956
 3671.8      0.0000604835
 3671.9      0.0000604714
 3672.0      0.0000604593
 3672.1      0.0000604472
 3672.2      0.0000604352
 3672.3      0.0000604231
 3672.4      0.0000604110
 3672.5      0.0000603989
 3672.6      0.0000603867
 3672.7      0.0000603745
 3672.8      0.0000603623
 3672.9      0.0000603502
 3673.0      0.0000603380
 3673.1      0.0000603259
 3673.2      0.0000603138
 3673.3      0.0000603017
 3673.4      0.0000602896
 3673.5      0.0000602776
 3673.6      0.0000602655
 3673.7      0.0000602534
 3673.8      0.0000602413
 3673.9      0.0000602292
 3674.0      0.0000602171
 3674.1      0.0000602050
 3674.2      0.0000601930
 3674.3      0.0000601809
 3674.4      0.0000601688
 3674.5      0.0000601567
 3674.6      0.0000601445
 3674.7      0.0000601324
 3674.8      0.0000601202
 3674.9      0.0000601080
 3675.0      0.0000600958
 3675.1      0.0000600837
 3675.2      0.0000600716
 3675.3      0.0000600595
 3675.4      0.0000600475
 3675.5      0.0000600354
 3675.6      0.0000600233
 3675.7      0.0000600112
 3675.8      0.0000599991
 3675.9      0.0000599871
 3676.0      0.0000599750
 3676.1      0.0000599629
 3676.2      0.0000599508
 3676.3      0.0000599387
 3676.4      0.0000599266
 3676.5      0.0000599145
 3676.6      0.0000599023
 3676.7      0.0000598902
 3676.8      0.0000598780
 3676.9      0.0000598658
 3677.0      0.0000598537
 3677.1      0.0000598415
 3677.2      0.0000598295
 3677.3      0.0000598174
 3677.4      0.0000598053
 3677.5      0.0000597932
 3677.6      0.0000597811
 3677.7      0.0000597691
 3677.8      0.0000597570
 3677.9      0.0000597449
 3678.0      0.0000597328
 3678.1      0.0000597207
 3678.2      0.0000597086
 3678.3      0.0000596965
 3678.4      0.0000596844
 3678.5      0.0000596723
 3678.6      0.0000596603
 3678.7      0.0000596482
 3678.8      0.0000596361
 3678.9      0.0000596240
 3679.0      0.0000596119
 3679.1      0.0000596022
 3679.2      0.0000595926
 3679.3      0.0000595816
 3679.4      0.0000595682
 3679.5      0.0000595510
 3679.6      0.0000595258
 3679.7      0.0000594969
 3679.8      0.0000594667
 3679.9      0.0000594378
 3680.0      0.0000594125
 3680.1      0.0000593955
 3680.2      0.0000593821
 3680.3      0.0000593713
 3680.4      0.0000593617
 3680.5      0.0000593521
 3680.6      0.0000593400
 3680.7      0.0000593279
 3680.8      0.0000593158
 3680.9      0.0000593038
 3681.0      0.0000592917
 3681.1      0.0000592796
 3681.2      0.0000592675
 3681.3      0.0000592554
 3681.4      0.0000592433
 3681.5      0.0000592312
 3681.6      0.0000592192
 3681.7      0.0000592071
 3681.8      0.0000591950
 3681.9      0.0000591829
 3682.0      0.0000591708
 3682.1      0.0000591586
 3682.2      0.0000591465
 3682.3      0.0000591343
 3682.4      0.0000591221
 3682.5      0.0000591099
 3682.6      0.0000590978
 3682.7      0.0000590857
 3682.8      0.0000590736
 3682.9      0.0000590616
 3683.0      0.0000590495
 3683.1      0.0000590374
 3683.2      0.0000590254
 3683.3      0.0000590133
 3683.4      0.0000590012
 3683.5      0.0000589891
 3683.6      0.0000589769
 3683.7      0.0000589647
 3683.8      0.0000589525
 3683.9      0.0000589404
 3684.0      0.0000589282
 3684.1      0.0000589161
 3684.2      0.0000589040
 3684.3      0.0000588919
 3684.4      0.0000588799
 3684.5      0.0000588678
 3684.6      0.0000588557
 3684.7      0.0000588436
 3684.8      0.0000588315
 3684.9      0.0000588194
 3685.0      0.0000588073
 3685.1      0.0000587952
 3685.2      0.0000587832
 3685.3      0.0000587711
 3685.4      0.0000587590
 3685.5      0.0000587469
 3685.6      0.0000587348
 3685.7      0.0000587227
 3685.8      0.0000587106
 3685.9      0.0000586986
 3686.0      0.0000586865
 3686.1      0.0000586744
 3686.2      0.0000586623
 3686.3      0.0000586502
 3686.4      0.0000586381
 3686.5      0.0000586260
 3686.6      0.0000586139
 3686.7      0.0000586017
 3686.8      0.0000585895
 3686.9      0.0000585773
 3687.0      0.0000585652
 3687.1      0.0000585530
 3687.2      0.0000585410
 3687.3      0.0000585289
 3687.4      0.0000585168
 3687.5      0.0000585047
 3687.6      0.0000584926
 3687.7      0.0000584806
 3687.8      0.0000584685
 3687.9      0.0000584564
 3688.0      0.0000584443
 3688.1      0.0000584322
 3688.2      0.0000584201
 3688.3      0.0000584081
 3688.4      0.0000583960
 3688.5      0.0000583839
 3688.6      0.0000583717
 3688.7      0.0000583595
 3688.8      0.0000583473
 3688.9      0.0000583352
 3689.0      0.0000583230
 3689.1      0.0000583109
 3689.2      0.0000582988
 3689.3      0.0000582867
 3689.4      0.0000582746
 3689.5      0.0000582626
 3689.6      0.0000582454
 3689.7      0.0000582283
 3689.8      0.0000582137
 3689.9      0.0000582041
 3690.0      0.0000582021
 3690.1      0.0000582115
 3690.2      0.0000582283
 3690.3      0.0000582503
 3690.4      0.0000582746
 3690.5      0.0000582991
 3690.6      0.0000583184
 3690.7      0.0000583377
 3690.8      0.0000583570
 3690.9      0.0000583763
 3691.0      0.0000583956
 3691.1      0.0000584149
 3691.2      0.0000584342
 3691.3      0.0000584535
 3691.4      0.0000584728
 3691.5      0.0000584921
 3691.6      0.0000585115
 3691.7      0.0000585309
 3691.8      0.0000585503
 3691.9      0.0000585697
 3692.0      0.0000585891
 3692.1      0.0000586084
 3692.2      0.0000586277
 3692.3      0.0000586470
 3692.4      0.0000586663
 3692.5      0.0000586856
 3692.6      0.0000587050
 3692.7      0.0000587244
 3692.8      0.0000587438
 3692.9      0.0000587632
 3693.0      0.0000587826
 3693.1      0.0000588019
 3693.2      0.0000588212
 3693.3      0.0000588405
 3693.4      0.0000588598
 3693.5      0.0000588791
 3693.6      0.0000588985
 3693.7      0.0000589179
 3693.8      0.0000589373
 3693.9      0.0000589567
 3694.0      0.0000589761
 3694.1      0.0000589954
 3694.2      0.0000590147
 3694.3      0.0000590340
 3694.4      0.0000590533
 3694.5      0.0000590726
 3694.6      0.0000590919
 3694.7      0.0000591112
 3694.8      0.0000591305
 3694.9      0.0000591498
 3695.0      0.0000591691
 3695.1      0.0000591885
 3695.2      0.0000592079
 3695.3      0.0000592273
 3695.4      0.0000592467
 3695.5      0.0000592661
 3695.6      0.0000592854
 3695.7      0.0000593047
 3695.8      0.0000593240
 3695.9      0.0000593433
 3696.0      0.0000593626
 3696.1      0.0000593820
 3696.2      0.0000594014
 3696.3      0.0000594208
 3696.4      0.0000594402
 3696.5      0.0000594596
 3696.6      0.0000594789
 3696.7      0.0000594982
 3696.8      0.0000595175
 3696.9      0.0000595367
 3697.0      0.0000595561
 3697.1      0.0000595755
 3697.2      0.0000595949
 3697.3      0.0000596143
 3697.4      0.0000596336
 3697.5      0.0000596530
 3697.6      0.0000596724
 3697.7      0.0000596917
 3697.8      0.0000597110
 3697.9      0.0000597302
 3698.0      0.0000597496
 3698.1      0.0000597690
 3698.2      0.0000597883
 3698.3      0.0000598078
 3698.4      0.0000598271
 3698.5      0.0000598465
 3698.6      0.0000598659
 3698.7      0.0000598851
 3698.8      0.0000599044
 3698.9      0.0000599237
 3699.0      0.0000599431
 3699.1      0.0000599625
 3699.2      0.0000599818
 3699.3      0.0000600012
 3699.4      0.0000600206
 3699.5      0.0000600400
 3699.6      0.0000600593
 3699.7      0.0000600786
 3699.8      0.0000600979
 3699.9      0.0000601172
 3700.0      0.0000601365
 3700.1      0.0000601559
 3700.2      0.0000601753
 3700.3      0.0000601947
 3700.4      0.0000602141
 3700.5      0.0000602335
 3700.6      0.0000602528
 3700.7      0.0000602721
 3700.8      0.0000602914
 3700.9      0.0000603107
 3701.0      0.0000603300
 3701.1      0.0000603494
 3701.2      0.0000603687
 3701.3      0.0000603881
 3701.4      0.0000604075
 3701.5      0.0000604270
 3701.6      0.0000604465
 3701.7      0.0000604659
 3701.8      0.0000604854
 3701.9      0.0000605049
 3702.0      0.0000605243
 3702.1      0.0000605438
 3702.2      0.0000605631
 3702.3      0.0000605825
 3702.4      0.0000606019
 3702.5      0.0000606213
 3702.6      0.0000606408
 3702.7      0.0000606602
 3702.8      0.0000606797
 3702.9      0.0000606991
 3703.0      0.0000607187
 3703.1      0.0000607382
 3703.2      0.0000607577
 3703.3      0.0000607773
 3703.4      0.0000607968
 3703.5      0.0000608165
 3703.6      0.0000608361
 3703.7      0.0000608558
 3703.8      0.0000608756
 3703.9      0.0000608953
 3704.0      0.0000609151
 3704.1      0.0000609349
 3704.2      0.0000609546
 3704.3      0.0000609744
 3704.4      0.0000609942
 3704.5      0.0000610141
 3704.6      0.0000610340
 3704.7      0.0000610539
 3704.8      0.0000610739
 3704.9      0.0000610939
 3705.0      0.0000611140
 3705.1      0.0000611342
 3705.2      0.0000611544
 3705.3      0.0000611747
 3705.4      0.0000611951
 3705.5      0.0000612156
 3705.6      0.0000612361
 3705.7      0.0000612567
 3705.8      0.0000612775
 3705.9      0.0000612983
 3706.0      0.0000613193
 3706.1      0.0000613402
 3706.2      0.0000613613
 3706.3      0.0000613825
 3706.4      0.0000614038
 3706.5      0.0000614255
 3706.6      0.0000614471
 3706.7      0.0000614689
